MSOA,average_household_size
E02001946,2.3393580554689937
E02001947,2.3156708004509583
E02001948,2.3819672131147542
E02001949,2.296645307199397
E02001950,2.3054506206152188
E02001951,2.3980582524271843
E02001952,2.2205703144040947
E02001953,2.3830879835672714
E02001954,2.319828115408226
E02001955,2.2638574660633486
E02001956,2.376140350877193
E02001957,2.334030475052286
E02001958,2.3673529411764704
E02001959,2.6731216111541443
E02001961,2.4332516840171463
E02001962,2.8680527788884445
E02001963,2.4175867507886437
E02001964,2.656098741529526
E02001965,2.377029819899616
E02001966,3.245325022261799
E02001967,2.3780955702825253
E02001968,2.7512953367875648
E02001969,2.484159522922102
E02001970,2.2527602523659307
E02001971,2.5295774647887326
E02001972,2.856088560885609
E02001973,2.4439346142816176
E02001974,2.38502538071066
E02001975,2.626161790017212
E02001976,2.363142765889492
E02001977,2.3155003582517315
E02001978,2.6271777003484322
E02001979,2.3028169014084505
E02001980,2.2447388932190178
E02001981,2.7118294360385145
E02001982,2.320401897850963
E02001983,2.3156760086233446
E02001984,2.6226605968639354
E02001985,2.6416315959857557
E02001986,2.151656173008486
E02001987,2.121353979114152
E02001988,1.8641652123327517
E02001989,2.456590370955012
E02001990,2.451186623516721
E02001991,2.294198895027624
E02001992,2.5689325035902346
E02001993,2.5798673899939724
E02001994,2.446220036877689
E02001995,2.32625
E02001996,2.3009912886752777
E02001997,2.4948665297741273
E02001998,2.53907900295733
E02001999,2.680365296803653
E02002000,2.344171948195095
E02002001,2.3427248166730994
E02002002,2.261401189689359
E02002003,2.3407543216343636
E02002004,2.4186418962203717
E02002005,2.7066298342541435
E02002006,2.235314443676572
E02002007,2.2734827499370436
E02002008,2.514857679074132
E02002009,2.6874051593323216
E02002010,2.2689122032026505
E02002011,2.250480215136381
E02002012,2.2853982300884956
E02002013,2.2946396876109336
E02002014,2.598107255520505
E02002015,2.383910386965377
E02002016,2.402832178366978
E02002017,2.335672514619883
E02002018,2.3944954128440368
E02002019,2.523778712390812
E02002020,2.2243256034074776
E02002021,2.0393468950749463
E02002022,2.370768404083826
E02002023,2.3001715265866207
E02002024,2.3865131578947367
E02002025,2.414760348583878
E02002026,2.3639538945162415
E02002027,2.392523364485981
E02002028,2.1722560975609757
E02002029,2.3844967219436946
E02002030,2.2374338624338623
E02002031,2.422491214369387
E02002032,2.3808854532677444
E02002033,2.36099333737129
E02002034,2.088205128205128
E02002035,2.4133811230585422
E02002036,2.3086805555555556
E02002037,2.3309720582447855
E02002038,2.1657608695652173
E02002039,2.2241899020346647
E02002040,2.310668229777257
E02002041,2.3635673624288427
E02002042,2.3925149700598802
E02002043,2.6658392801737514
E02002044,2.7328348062542487
E02002045,2.4522912743251726
E02002046,2.78125
E02002047,2.380012936610608
E02002048,2.5025754231052244
E02002049,2.505990415335463
E02002051,2.735267857142857
E02002052,2.63982050070855
E02002053,2.4886006289308176
E02002054,2.4971922246220304
E02002055,2.654462790141182
E02002056,2.5421311900440755
E02002057,2.485734331150608
E02002058,2.6513263665594855
E02002059,2.5365426695842452
E02002060,2.7751141552511416
E02002061,2.856141797197032
E02002062,2.52290950744559
E02002063,2.602743205486411
E02002064,2.577002905770029
E02002065,3.3698431845597105
E02002066,2.793233082706767
E02002067,2.512175648702595
E02002069,2.2867066624565835
E02002070,2.816133518776078
E02002071,2.456108266276518
E02002072,2.4490022172949004
E02002073,2.8408316291751876
E02002074,2.575307862330281
E02002075,2.343656615050258
E02002076,2.3465608465608465
E02002077,2.383916703588835
E02002078,2.5304783950617282
E02002079,2.44708545557442
E02002080,2.367465975372651
E02002081,2.28480744815912
E02002082,2.515321536469573
E02002083,2.4939958592132507
E02002084,2.4414642986589343
E02002085,2.5075357950263752
E02002086,2.2101093926820066
E02002087,2.3462541930674616
E02002088,2.2996137131820378
E02002089,2.4285275130648634
E02002090,2.565891472868217
E02002091,2.445012787723785
E02002092,2.3766447368421053
E02002093,2.232258064516129
E02002094,2.4659423318010867
E02002095,2.3638116221426606
E02002096,2.396866230121609
E02002097,2.339314322332586
E02002098,2.4885926685465267
E02002099,2.4360527253295334
E02002101,2.1966468739084877
E02002102,2.4552154195011338
E02002103,2.3699330972058243
E02002104,2.4423400673400675
E02002105,2.4582460341215207
E02002106,2.3503917727717925
E02002107,2.3999112294718152
E02002108,2.471371170266198
E02002109,2.399881164587047
E02002110,2.4645001766160366
E02002111,2.3069127759681507
E02002112,2.3800904977375565
E02002113,2.3580980683506687
E02002114,2.254565784569512
E02002115,2.3950704225352113
E02002116,2.3098591549295775
E02002117,2.240560949298813
E02002118,2.4489930670188182
E02002119,2.4533551554828152
E02002120,2.5920271416454623
E02002121,2.5373192653380228
E02002122,2.8605210420841685
E02002123,2.4355737096175267
E02002124,2.1328737073017865
E02002125,2.3283527696793005
E02002126,2.443875685557587
E02002127,2.80238302818948
E02002128,2.3007425742574257
E02002129,2.343725643024162
E02002130,2.6470588235294117
E02002131,2.4440603394091767
E02002132,2.4835079549864183
E02002133,2.2321778940483976
E02002134,2.5240464344941955
E02002135,2.710526315789474
E02002136,2.4523152407237045
E02002137,2.374221183800623
E02002138,2.800354138999557
E02002139,2.400742115027829
E02002140,2.8454514710855596
E02002141,2.4823212913143737
E02002142,2.743467059256533
E02002143,3.257270693512304
E02002144,2.7557622321067528
E02002145,2.59736680955297
E02002146,2.911386593204775
E02002147,2.603562194771617
E02002148,2.4321329639889195
E02002149,2.3546498008901384
E02002150,2.5362831858407078
E02002151,2.2595606183889343
E02002152,2.6686903729401563
E02002153,2.2323081516870706
E02002154,2.5129427792915533
E02002155,2.7569296375266523
E02002156,2.482148214821482
E02002157,2.448178391959799
E02002158,2.272644098810613
E02002159,2.7562724014336917
E02002160,2.5588135015342655
E02002161,2.7859099804305285
E02002162,2.2542322542322544
E02002163,2.3529411764705883
E02002164,2.5885593220338983
E02002165,2.1116279069767443
E02002166,2.457075347860331
E02002167,2.2421479229989867
E02002168,2.2860224331320103
E02002169,2.4387984278495227
E02002170,2.6144278606965172
E02002171,2.487592652271995
E02002174,2.5
E02002175,2.5167807103290976
E02002176,2.366958622772576
E02002177,2.5166556364438564
E02002178,2.8814733770970093
E02002179,2.4936708860759493
E02002180,2.4867154408933385
E02002181,2.504747774480712
E02002182,2.602016129032258
E02002183,2.0416515755161173
E02002184,2.2220888355342137
E02002185,2.315559092717867
E02002187,2.367354740061162
E02002188,2.4295112781954886
E02002189,3.042656112576957
E02002190,2.757916959887403
E02002191,2.5917815625844822
E02002192,2.2520507084265473
E02002193,2.0916450777202074
E02002194,2.3368816530995615
E02002195,2.197281282676891
E02002196,2.361490225009222
E02002197,2.0679190751445087
E02002198,2.122495561755009
E02002199,2.211573790569504
E02002200,2.2458354366481577
E02002201,2.229097605893186
E02002202,1.970611596505163
E02002203,2.1876592131333146
E02002204,2.246845425867508
E02002205,2.123851203501094
E02002206,2.478114478114478
E02002207,3.076890931884664
E02002208,2.319519862817948
E02002209,2.673979984603541
E02002210,2.675210674157303
E02002211,3.4847908745247147
E02002212,3.451707675358061
E02002213,2.269446909198462
E02002214,2.5890464933018125
E02002215,3.6612230715774845
E02002216,3.270967741935484
E02002217,3.070911285455643
E02002218,2.6305797845048744
E02002219,3.6130899376669636
E02002220,3.659770114942529
E02002222,2.9302550855666776
E02002223,3.411453744493392
E02002224,3.640329783579526
E02002225,2.3018919659994515
E02002226,3.343124165554072
E02002227,2.6453961456102784
E02002228,2.4103896103896103
E02002229,2.317892824704814
E02002230,3.0195868945868947
E02002231,2.8984615384615386
E02002232,2.79837775202781
E02002233,3.5235849056603774
E02002234,2.3765625
E02002235,2.9876857749469212
E02002236,2.572265625
E02002237,2.60663082437276
E02002238,2.482266769468003
E02002239,2.4767281105990784
E02002240,2.3153985143545475
E02002241,2.383238245130828
E02002242,2.234490608992601
E02002243,2.299928246830902
E02002244,2.295945433876468
E02002245,2.391054030115146
E02002246,2.2301216089803555
E02002247,2.080355057229619
E02002248,2.322474596533174
E02002249,2.3004577611319186
E02002250,2.1254851228978007
E02002251,1.8287189113092446
E02002252,2.398934280639432
E02002253,2.819786808794137
E02002254,2.2673559822747413
E02002255,3.168053244592346
E02002256,2.19240745107286
E02002257,3.044838860345633
E02002258,2.188641975308642
E02002259,2.255046459468119
E02002260,2.085766842952403
E02002261,2.1704980842911876
E02002262,2.0514686068445163
E02002263,2.307308377896613
E02002264,2.2696920583468394
E02002265,2.1300345224395856
E02002266,2.202492211838006
E02002267,2.242570053778658
E02002268,2.189914163090129
E02002269,2.2556445739257103
E02002270,2.3610723261658753
E02002271,2.3374960974086796
E02002272,2.2704995287464658
E02002273,2.271433530024297
E02002274,2.3532252500862367
E02002275,2.0959072978303745
E02002276,2.484015345268542
E02002277,2.681318681318681
E02002278,2.3889087656529515
E02002279,2.207580588026922
E02002280,2.593761886648916
E02002281,2.605328516595168
E02002282,2.8998043052837574
E02002283,3.049145299145299
E02002284,2.3130789181178213
E02002285,2.337188612099644
E02002286,2.6130778842149103
E02002287,2.587382160986222
E02002288,2.43954168698196
E02002289,3.246031746031746
E02002290,2.282023289665211
E02002291,2.342743394860659
E02002292,2.364137346333192
E02002293,3.3216042376087778
E02002294,3.40705734089477
E02002295,2.415144470275656
E02002296,2.11210348013551
E02002297,2.4709837225760793
E02002298,2.311865593279664
E02002299,2.3086043360433606
E02002300,2.3175162689804774
E02002301,2.8576923076923078
E02002302,2.343929528916124
E02002303,2.2323266986959505
E02002304,2.084317585301837
E02002305,2.318710161229846
E02002306,2.249909189974573
E02002307,2.2375522614975294
E02002308,2.2029411764705884
E02002309,2.4078232524447665
E02002310,2.1602734523357388
E02002311,2.19603825136612
E02002312,2.228416043507818
E02002313,3.065731462925852
E02002314,2.249031758326878
E02002315,2.176872964169381
E02002316,2.288507718696398
E02002317,2.5204322863897333
E02002318,2.1069073238458866
E02002319,2.2454545454545456
E02002320,2.0394289598912305
E02002321,2.283308383233533
E02002322,2.2704626334519573
E02002323,2.2553600879604176
E02002324,2.2404933196300103
E02002325,2.30624839290306
E02002326,2.431174089068826
E02002327,2.3316878232251996
E02002328,2.2610821382007824
E02002329,2.3165590581086213
E02002330,2.302900461437047
E02002331,2.079349593495935
E02002332,2.269003818118709
E02002333,2.081857219538379
E02002334,2.2759964039556486
E02002335,2.3951561504142767
E02002336,2.4120689655172414
E02002337,2.373456790123457
E02002338,2.3338720103425987
E02002339,2.145572025845686
E02002340,2.1367116296026247
E02002341,2.4840977569467695
E02002342,2.2298091042584436
E02002343,2.3554145180483936
E02002344,2.253830586874819
E02002345,2.4007936507936507
E02002346,2.2053763440860217
E02002347,2.3667392883079157
E02002348,2.2495624781239063
E02002349,2.242109314857583
E02002350,2.414460687475306
E02002351,2.38562925170068
E02002352,2.4100093254585016
E02002353,2.581425485961123
E02002354,2.4536423841059603
E02002356,2.410531831281111
E02002357,2.206463675213675
E02002358,2.3610653487095004
E02002359,2.2498260264439804
E02002360,2.2309197651663406
E02002361,2.4238383838383837
E02002362,2.218732629238466
E02002363,2.0550323719835197
E02002364,2.0994971264367814
E02002366,2.77338736913205
E02002367,2.3626904496469714
E02002368,2.3131720430107525
E02002369,2.4606567534076826
E02002370,2.3544303797468356
E02002371,2.3678685531720673
E02002373,2.8618107556160655
E02002374,2.141168955605238
E02002375,2.334986646318199
E02002376,2.9899884482094725
E02002377,3.057154605263158
E02002379,2.5356536502546687
E02002380,2.1725366046695687
E02002381,2.0858753315649867
E02002382,2.9529754473574696
E02002383,3.183559457302474
E02002384,2.203588834736376
E02002385,2.25
E02002386,2.1498118532455317
E02002387,2.207213838792786
E02002388,2.3207114170969594
E02002389,2.543536503683858
E02002390,2.2944046844502277
E02002391,2.1698373311276535
E02002392,2.079032840129917
E02002393,2.2065271549576484
E02002394,2.359442724458204
E02002395,2.635740072202166
E02002396,2.180572547100563
E02002397,2.2411575562700965
E02002398,2.256270776669689
E02002399,2.4441922058267123
E02002400,2.1622765757290687
E02002401,2.5286259541984735
E02002402,2.288746495794954
E02002403,2.1946236559139787
E02002404,1.9929577464788732
E02002405,2.3916600686196885
E02002406,2.4028514588859418
E02002407,2.233916083916084
E02002408,2.1697287839020123
E02002409,2.247679168213888
E02002410,2.158594491927825
E02002411,2.071992568509057
E02002412,2.2239310981236544
E02002414,2.36741214057508
E02002415,2.8861459100957996
E02002416,2.2759761747187293
E02002417,2.3149856824689787
E02002418,2.302181699772061
E02002419,2.2804572065793143
E02002420,2.5189759036144577
E02002421,2.3858654572940288
E02002422,2.263400780972666
E02002423,2.3361788617886177
E02002424,2.300212701306594
E02002425,2.2364724245577525
E02002426,2.2940647482014387
E02002427,2.205669083717864
E02002428,2.3485513608428445
E02002429,2.316192560175055
E02002430,2.521604938271605
E02002431,2.2035087719298247
E02002432,2.3742911153119093
E02002433,1.9063914027149322
E02002434,2.459814905017048
E02002435,2.275899972519923
E02002436,2.2958500669344044
E02002437,2.4521635569670504
E02002438,2.4263502454991817
E02002439,2.05930568948891
E02002440,2.409660654234179
E02002441,2.2126634549208535
E02002442,2.2947903430749683
E02002443,2.3620756925477955
E02002444,2.272816808929744
E02002445,2.2766594124047876
E02002446,2.217358490566038
E02002447,2.2242136064374542
E02002448,2.234804329725229
E02002449,2.378411605606098
E02002450,2.354384914696199
E02002451,2.263416041546451
E02002452,2.123134328358209
E02002453,2.2315569001629045
E02002454,2.249875187219171
E02002455,2.396602658788774
E02002456,2.269494697442296
E02002457,2.408812729498164
E02002458,2.2670682730923697
E02002459,2.404245055475157
E02002460,2.2337038149594473
E02002461,2.352363782051282
E02002462,2.1433111817393815
E02002463,2.5447174447174445
E02002464,2.252623688155922
E02002465,2.0974182444061964
E02002466,2.195382746051033
E02002467,2.33359477124183
E02002468,2.2166301969365425
E02002469,2.3751819505094613
E02002470,2.2497192062897793
E02002471,2.2774890043982405
E02002472,2.2238325281803544
E02002473,2.206275033377837
E02002474,2.32
E02002475,2.280058651026393
E02002476,2.416087751371115
E02002477,2.2866009492515516
E02002478,2.374005305039788
E02002479,2.182161142549178
E02002480,2.083111954459203
E02002481,2.3779888634130364
E02002482,2.4765380604796663
E02002483,2.363741339491917
E02002484,2.198911860718172
E02002485,2.245757918552036
E02002489,2.1324482865081817
E02002490,2.1836040800906686
E02002491,2.2838847385272145
E02002492,2.2414256893073303
E02002493,2.246617050067659
E02002494,2.247638724911452
E02002496,2.3854260089686097
E02002497,2.2128279883381925
E02002498,2.3046103183315036
E02002499,2.47536704730832
E02002500,2.455441302485004
E02002501,2.3637408968953624
E02002502,2.239604870204457
E02002503,2.4912408759124087
E02002504,2.550145541148452
E02002505,2.4120982986767485
E02002506,2.251286449399657
E02002507,2.425332290852228
E02002508,2.3718173836698857
E02002509,2.2606571936056836
E02002510,2.27599486521181
E02002512,2.309059384482011
E02002513,2.215309949260975
E02002514,2.1649076517150396
E02002515,1.954356846473029
E02002516,2.28393135725429
E02002517,2.2259958071278825
E02002518,2.281787662610155
E02002519,2.175846833578792
E02002520,2.192475646624118
E02002521,1.9675505931612003
E02002523,2.388327721661055
E02002524,2.2564102564102564
E02002525,2.072688964972347
E02002526,2.2726735598227474
E02002527,2.261358524516419
E02002529,2.192425401683244
E02002530,2.13998613998614
E02002532,2.047648514851485
E02002533,2.2828070175438597
E02002534,2.1983206717313073
E02002535,2.2528479445269936
E02002536,2.186428739140643
E02002537,2.30374479889043
E02002538,2.2605144957125356
E02002539,2.430697674418605
E02002540,2.1440198159943384
E02002541,2.0730943264879915
E02002542,2.3635283635283635
E02002543,2.379989631933644
E02002544,2.148864592094197
E02002545,2.2174680194089103
E02002546,2.404248366013072
E02002547,2.2002168413444165
E02002549,2.2337662337662336
E02002550,2.3145067698259187
E02002551,1.9958190801976434
E02002552,2.3777481678880745
E02002553,2.312700964630225
E02002554,2.1559912854030503
E02002555,2.3369813041495666
E02002556,2.5211805555555555
E02002558,2.207157464212679
E02002559,2.3436893203883495
E02002560,2.314360119047619
E02002561,2.1874747474747473
E02002562,1.9393620750087628
E02002563,2.1872977346278315
E02002564,2.2361047312815803
E02002567,2.272683045487716
E02002568,2.1829537105069803
E02002569,2.2329070339399903
E02002570,2.026929483620211
E02002571,2.324944485566247
E02002572,2.2443649373881933
E02002573,2.322759315206445
E02002574,2.4130434782608696
E02002575,2.4765153503017583
E02002576,2.1403353927625774
E02002577,2.2400493674791733
E02002578,2.400971706201772
E02002579,2.311815220610009
E02002580,2.1180141074335324
E02002581,2.2808551992225463
E02002582,2.528
E02002583,2.2640283520378026
E02002584,2.3380417335473513
E02002585,2.040898617511521
E02002586,2.314692175619328
E02002587,2.243638898570931
E02002588,2.1485118134397054
E02002589,2.2899669239250278
E02002590,2.3974990526714666
E02002591,2.2598176718092566
E02002592,2.323244082266201
E02002593,2.149133924799324
E02002594,2.1214917339484813
E02002595,2.3384570765661254
E02002596,2.256760603472815
E02002597,2.3740932642487045
E02002598,2.6075533661740558
E02002599,2.491889421978524
E02002600,2.189812590100913
E02002601,2.3423446841694826
E02002602,2.3131198639841313
E02002603,2.401670727462583
E02002604,2.371719666563754
E02002605,2.392167381974249
E02002606,2.0167791355097573
E02002607,1.9709837225760793
E02002608,2.2753582466985107
E02002609,2.1804733727810652
E02002610,2.3645264545283373
E02002611,2.3656739330672396
E02002612,2.2611640742599097
E02002613,2.4498296099962134
E02002614,2.44327731092437
E02002615,2.6127700898276283
E02002616,3.1696726786907146
E02002617,3.453198409830141
E02002618,3.561451247165533
E02002619,3.000986517592897
E02002620,2.5674173735010237
E02002621,3.3469708890637295
E02002622,2.709515440622646
E02002623,2.213784301212508
E02002624,2.4060758082497213
E02002625,2.5302149178255373
E02002626,2.297994269340974
E02002627,2.554344122657581
E02002628,2.154315046519089
E02002629,2.262958758986001
E02002630,2.1484294097342076
E02002631,2.2192633150821304
E02002632,2.3359259259259257
E02002633,2.0993006993006995
E02002634,1.9703484062268346
E02002635,2.091755683374418
E02002636,2.1595257343034224
E02002637,2.2977465829331365
E02002638,1.9687181230873851
E02002639,2.228392791467451
E02002640,2.1109440769693326
E02002641,2.1844444444444444
E02002642,1.942613301942319
E02002643,2.2872748745202243
E02002644,2.220348671048871
E02002645,2.0119718309859156
E02002646,2.0786749482401654
E02002647,2.187758478081059
E02002648,2.2014902204284383
E02002649,2.155144694533762
E02002650,2.118626697412247
E02002651,2.181946802490096
E02002653,2.397397989355411
E02002654,2.6780710329097426
E02002655,2.441418439716312
E02002656,1.982003129890454
E02002657,2.2966728280961184
E02002658,2.134259259259259
E02002659,2.4708179648513777
E02002660,2.2706840390879477
E02002661,2.4420118343195267
E02002662,2.176715176715177
E02002663,2.651345755693582
E02002664,2.4325329726073726
E02002665,2.3544642857142857
E02002666,2.2655143100028337
E02002667,2.1558980438648487
E02002668,2.3350027824151365
E02002669,2.1958333333333333
E02002670,2.184108527131783
E02002671,2.3695082921152166
E02002672,2.535339398180546
E02002673,2.1883500887049085
E02002674,2.04472049689441
E02002675,2.1863836396582967
E02002676,2.081556195965418
E02002677,1.9878905303947687
E02002678,2.2718446601941746
E02002679,2.2660199882422103
E02002680,1.7166882276843467
E02002681,2.247811952988247
E02002682,2.3372549019607844
E02002684,2.030632809351068
E02002685,2.0731577547220006
E02002686,2.0979367262723523
E02002687,1.9932767162066525
E02002688,2.025164537359659
E02002689,2.2181603773584904
E02002691,2.2508178844056705
E02002692,2.327613104524181
E02002693,2.2374123645634163
E02002694,2.160485387113314
E02002695,2.145940113299164
E02002696,2.3114886731391584
E02002697,2.280786686838124
E02002698,2.2624867162592985
E02002699,2.264447526583449
E02002700,2.144089112468559
E02002701,2.3673747276688455
E02002702,1.881050362531844
E02002703,2.2875766871165646
E02002704,2.2461441611583255
E02002705,2.2219745222929936
E02002706,2.210185185185185
E02002707,2.290068493150685
E02002708,1.9674740484429065
E02002709,2.2685297691373028
E02002710,2.2455863808322825
E02002711,2.2795888399412627
E02002712,2.11841713775662
E02002714,2.281686046511628
E02002715,2.3863636363636362
E02002716,2.2701972439881115
E02002717,2.116907437132156
E02002718,2.3542034097589655
E02002719,2.319027181688126
E02002720,2.2959434542102026
E02002721,2.2247380871916187
E02002722,2.1850092372657692
E02002723,2.2364756293519013
E02002724,2.31970802919708
E02002725,2.321587410195005
E02002726,2.2995060619667713
E02002727,1.9070932922127988
E02002728,2.0646221248630887
E02002729,2.1861826697892273
E02002730,2.320350535540409
E02002731,2.3706352545225076
E02002732,2.3721838389906877
E02002733,2.0653665583243046
E02002734,2.2332242225859247
E02002736,2.3184449958643505
E02002737,2.2804878048780486
E02002738,2.321885521885522
E02002739,2.0289037715897074
E02002740,2.2835378755818874
E02002741,2.335238095238095
E02002743,2.0222978080120937
E02002744,2.4944184371624054
E02002745,2.113738401676145
E02002746,2.2842793739780425
E02002747,2.280427223050174
E02002748,2.1985855728429984
E02002749,2.1985088536812674
E02002750,2.293601462522852
E02002751,2.2937113776808435
E02002752,2.3280891510980006
E02002753,2.0766932270916336
E02002754,2.297729184188394
E02002755,2.423486360612109
E02002756,2.6269676269676268
E02002757,2.486133122028526
E02002758,2.314521926671459
E02002759,2.1992974238875878
E02002760,2.2672
E02002761,2.2090750436300173
E02002762,2.220219158713326
E02002763,2.3240938166311302
E02002764,2.5754310344827585
E02002765,2.230741012472487
E02002766,2.333770319874148
E02002767,2.161764705882353
E02002768,2.2996622658888546
E02002769,2.229092350376536
E02002770,2.270411495754409
E02002771,2.308377308707124
E02002772,2.460682226211849
E02002773,2.16520412056467
E02002774,2.2712443095599393
E02002775,2.1647421093148576
E02002776,2.2006611570247934
E02002777,2.3260302556077206
E02002778,2.165912945166761
E02002779,2.240722891566265
E02002780,2.3033642691415315
E02002781,2.2140613674800678
E02002782,2.3918865695155573
E02002783,2.378498134328358
E02002784,1.713884007029877
E02002785,2.4689910521444
E02002786,2.629236739974127
E02002787,2.0683403068340307
E02002788,2.094435936702399
E02002789,2.324453380246293
E02002790,2.231981009926629
E02002791,2.3818316100443133
E02002792,2.1743458475540387
E02002793,2.1944576030317386
E02002794,2.3703703703703702
E02002795,2.311173184357542
E02002796,2.3778376298576376
E02002797,2.2046274038461537
E02002798,2.3140939597315437
E02002799,2.453058044409817
E02002800,2.1645649432534677
E02002801,2.3314411857458217
E02002802,2.3990839694656487
E02002803,1.857775318206973
E02002804,2.418085106382979
E02002805,2.145985401459854
E02002806,2.1442239546420976
E02002807,2.401444236426852
E02002808,1.9514612886686036
E02002809,2.300132802124834
E02002810,2.3327374872318694
E02002811,2.918226872246696
E02002812,2.4815675855197608
E02002813,2.8718338399189465
E02002814,2.2047707558859977
E02002815,3.44954128440367
E02002816,2.746008279124778
E02002817,2.6302698145025296
E02002818,2.8426308539944904
E02002819,2.09024252679075
E02002820,2.3944887599709936
E02002821,2.7100044072278537
E02002822,2.5076979472140764
E02002823,2.3306894447834043
E02002824,2.67570281124498
E02002825,2.3357963875205257
E02002826,2.4389824682021315
E02002827,2.58948164964056
E02002828,2.6943805455142953
E02002829,2.676017475281674
E02002830,2.7703252032520327
E02002831,2.982838007534533
E02002832,3.0166112956810633
E02002833,3.3156320119670903
E02002834,2.483301425228675
E02002836,3.316382460414129
E02002837,3.3843760801935705
E02002838,2.7689320388349516
E02002839,2.783196046128501
E02002842,2.4409652398735995
E02002843,3.8009431620749567
E02002844,3.352108768035516
E02002845,2.84372574385511
E02002846,2.443715129635707
E02002847,3.690870637997885
E02002848,3.3304851998779372
E02002849,2.317699285852152
E02002851,3.0020942408376965
E02002852,2.8314132104454686
E02002853,3.2608051370708817
E02002854,2.6451510333863273
E02002855,2.5525356314219425
E02002856,2.227382875605816
E02002857,2.2068434032059185
E02002858,2.4450474898236094
E02002860,2.361603252977055
E02002861,2.9387535816618913
E02002862,2.429541595925297
E02002863,2.380438565958928
E02002864,2.310441880101323
E02002865,2.1153626499143345
E02002866,2.2909375
E02002867,2.1455820476858345
E02002868,2.387852322350139
E02002869,2.27228475813812
E02002871,2.234792495736214
E02002872,2.3061767838125666
E02002873,2.4313929313929314
E02002874,2.4250814332247557
E02002875,2.2821001088139283
E02002876,2.246342890579286
E02002877,2.067663043478261
E02002878,2.922127255460589
E02002879,2.39529702970297
E02002880,2.716149068322981
E02002881,2.4504341534008685
E02002882,2.085736354273944
E02002883,2.1824150727947473
E02002884,2.856972586412396
E02002885,2.79227523531321
E02002886,2.7876805669119653
E02002887,2.3835268505079825
E02002888,2.3341260404280617
E02002889,2.5347793567688854
E02002890,2.0428673493688976
E02002891,2.558939993908011
E02002892,2.478981406628941
E02002893,2.5506053268765134
E02002895,2.568326577880718
E02002896,2.405087592992561
E02002897,2.4513137557959817
E02002898,3.1775417298937785
E02002901,2.259425158641284
E02002902,2.36132241076653
E02002903,2.2041884816753927
E02002904,2.436852207293666
E02002905,2.2399710878207446
E02002906,2.2298531163159985
E02002907,2.0940054495912808
E02002908,2.2411238825031927
E02002909,2.1695822185634905
E02002910,2.1725688589094996
E02002911,2.32275
E02002912,2.3748816661407384
E02002913,2.191077773391236
E02002914,2.150339476236663
E02002915,2.2496341820310213
E02002916,2.040160642570281
E02002917,2.181642512077295
E02002918,2.374121537825548
E02002919,2.313463514902364
E02002920,2.2902319044272663
E02002921,2.4075887392900857
E02002922,2.3207885304659497
E02002923,2.083855098389982
E02002924,2.2977099236641223
E02002925,2.346631785480706
E02002926,2.0918190567853707
E02002927,2.2731191222570533
E02002928,2.3494917904612977
E02002929,2.424378312270689
E02002930,2.2136641959394137
E02002931,2.4318603787597475
E02002932,2.495642395276919
E02002933,2.2765467625899283
E02002934,2.407940833008953
E02002935,2.3529207232267035
E02002936,2.6646692233940557
E02002937,2.324395604395604
E02002938,2.522284122562674
E02002939,2.1344178082191783
E02002940,2.1452802359882006
E02002941,2.2477438762354964
E02002942,2.6228799467908215
E02002944,2.3742873432155074
E02002945,2.5051875498802874
E02002946,2.168481375358166
E02002947,2.561046511627907
E02002948,2.720158672917418
E02002949,2.055013655872025
E02002950,2.4413361169102297
E02002951,2.311177347242921
E02002952,2.3963118731802004
E02002953,2.3219156359023154
E02002954,2.3003612114476244
E02002955,2.4295566502463055
E02002956,2.3908227848101267
E02002957,2.2468639053254438
E02002958,2.2353097580430736
E02002959,2.2336004006009014
E02002960,2.3175182481751824
E02002961,2.406988352745424
E02002962,2.338191552647234
E02002963,2.071219226260258
E02002964,2.2198709677419353
E02002965,2.6106739651043447
E02002966,2.2874081100308277
E02002967,2.4213747645951034
E02002968,2.217359942293821
E02002969,2.105177993527508
E02002970,2.081729501713683
E02002973,2.365334111467756
E02002974,2.3138155376961347
E02002975,2.2689984101748806
E02002976,2.491411813992459
E02002977,2.0262962962962963
E02002978,2.2872665534804755
E02002979,2.7766990291262137
E02002980,2.2160239610632724
E02002981,2.571171171171171
E02002982,2.383013698630137
E02002983,2.3522374833850246
E02002984,2.33244798583444
E02002985,2.329605033205173
E02002986,2.237185609678446
E02002987,2.316915623738393
E02002988,2.243982048143615
E02002989,2.338839474798814
E02002990,2.1028407047824524
E02002991,1.9134333821376281
E02002992,2.337314662273476
E02002993,2.0561622464898597
E02002994,2.371494785631518
E02002995,2.320668058455115
E02002996,2.3720022308979365
E02002997,2.446434282059482
E02002998,2.5933098591549295
E02002999,2.411311053984576
E02003000,2.353746577047548
E02003001,2.4396590399282188
E02003002,2.3533608711978973
E02003003,2.4781872088098265
E02003004,2.5252770083102494
E02003005,2.525
E02003006,2.440066592674806
E02003007,2.4110351809668438
E02003008,2.398354876615746
E02003009,2.3251971460758543
E02003010,2.48946763692072
E02003011,2.4121703853955374
E02003012,2.3767055566541426
E02003013,2.612983770287141
E02003014,2.53125
E02003015,2.4709071196241417
E02003016,2.6072477962781586
E02003017,2.2389638817949655
E02003018,2.4921843687374747
E02003019,2.3804271297817414
E02003020,2.453493013972056
E02003021,2.6979128524350053
E02003022,2.5514133551823024
E02003023,2.3704128440366974
