MSOA,nonwhite_percent
E02001765,6.502682192856208
E02001766,6.649010315026485
E02001767,4.967948717948718
E02001768,22.80940594059406
E02001769,19.263952547856565
E02001770,5.141992942362628
E02001771,3.5858504280407044
E02001772,7.981687898089172
E02001773,3.625262354512498
E02001774,4.089432447926619
E02001775,2.5947736474052263
E02001776,3.512647741080305
E02001777,3.8205242114615725
E02001778,7.139042193341641
E02001779,4.991587212563096
E02001780,3.343817248799868
E02001781,2.3562152133580705
E02001782,2.718351324828263
E02001783,4.236111111111112
E02001784,2.2983257229832574
E02001785,2.7807063784923565
E02001786,2.1176826501285735
E02001787,2.5186567164179103
E02001788,4.7256361433269864
E02001789,5.385810460901087
E02001790,2.7815468113975577
E02001791,2.5013693627898483
E02001792,1.5249266862170088
E02001793,2.030456852791878
E02001794,1.4366515837104072
E02001795,3.0661350199367523
E02001796,6.537473733364465
E02001797,3.931245745405038
E02001798,2.0698892000487032
E02001799,2.586851950828434
E02001800,2.211265501269984
E02001801,35.45734840698869
E02001802,5.544985050285404
E02001803,22.93739028671738
E02001804,3.458259610744732
E02001805,8.671150699872749
E02001806,15.639686684073107
E02001807,3.2474286374667747
E02001808,28.99821109123435
E02001809,2.3259396179913736
E02001810,2.43161094224924
E02001811,2.8847258935754514
E02001812,8.015228934976456
E02001813,3.5301403798513626
E02001814,4.683195592286501
E02001815,4.372701266857376
E02001816,1.8831837575400912
E02001817,2.1222537737259004
E02001818,3.1904812045909234
E02001819,2.8907611853573503
E02001820,2.807307255650738
E02001821,1.9450392576730906
E02001822,2.1798720793630078
E02001823,2.113113735239279
E02001824,2.7868852459016393
E02001825,1.8263040336355274
E02001826,1.899335232668566
E02001827,21.271317829457363
E02001828,14.815852121551604
E02001829,19.104803493449783
E02001830,20.256039644848233
E02001831,18.835424077888035
E02001832,15.33610795812839
E02001833,24.64622641509434
E02001834,20.57956777996071
E02001835,15.66961651917404
E02001836,25.194947830862162
E02001837,28.030374050810913
E02001838,14.37062475234447
E02001839,26.311704439615024
E02001840,35.72544526611811
E02001841,22.883487007544005
E02001842,48.96517536249846
E02001843,27.29737872853269
E02001844,19.182875373057527
E02001845,34.67887154861945
E02001846,35.98136569817335
E02001847,15.58650241028388
E02001848,51.76936739991802
E02001849,40.220730458527704
E02001850,69.36664729808251
E02001851,30.814145642833534
E02001852,47.01365187713311
E02001855,20.40877970197342
E02001856,59.83606557377049
E02001857,52.97004691447131
E02001858,77.53116116335009
E02001859,90.41847041847042
E02001860,84.14403778040142
E02001861,91.06967615309127
E02001862,87.17221828490432
E02001863,90.29264810849394
E02001865,92.07087097623015
E02001866,92.38095238095238
E02001867,92.42039686202122
E02001868,80.28111631696883
E02001869,82.26312785388129
E02001870,80.60965283657917
E02001871,32.8256176541137
E02001872,20.79741379310345
E02001873,81.52345809172378
E02001874,90.17677782241864
E02001875,79.65855835750948
E02001876,72.54585017096674
E02001877,92.72287212585721
E02001878,91.13538493855687
E02001879,80.54862842892769
E02001880,50.93192464865942
E02001881,84.89900914634147
E02001882,63.438446863427224
E02001883,31.282292155941754
E02001884,91.92186886533177
E02001886,69.5573074590661
E02001888,41.58774373259053
E02001889,89.87076107367723
E02001890,53.9093825180433
E02001892,75.82009668508287
E02001893,54.09111514052584
E02001895,29.164805716837872
E02001896,95.29573860840469
E02001897,89.20704845814979
E02001898,27.264409881061297
E02001899,45.471587580550676
E02001900,66.33884666964684
E02001901,26.578236305576024
E02001902,32.36892583120204
E02001903,94.6755819712729
E02001904,59.86535473847747
E02001905,42.690286159236905
E02001906,34.84895996655169
E02001907,22.978682542730937
E02001908,95.5423974974863
E02001909,91.40719285541878
E02001910,86.45286148742052
E02001911,47.385882622125614
E02001913,43.966675624832035
E02001914,68.21079473013175
E02001915,41.45484949832776
E02001916,65.29251288269172
E02001918,41.81124219292158
E02001919,65.91269269557701
E02001920,32.074732166187616
E02001921,36.4892792560062
E02001922,33.437578183637726
E02001923,79.40091751371773
E02001924,62.46114721672789
E02001925,31.952487008166297
E02001926,36.11856394531749
E02001927,27.753878242732366
E02001928,24.281524926686217
E02001929,49.19562113279391
E02001930,32.048786817179185
E02001931,57.809590316573555
E02001932,28.684883564409745
E02001933,34.740932642487046
E02001934,64.85314685314685
E02001935,28.709318153693854
E02001936,33.62041966802381
E02001937,44.3199427822148
E02001938,18.490278307281738
E02001939,24.638602065131057
E02001941,38.57426347122577
E02001942,20.666765009588435
E02001943,28.443483631871523
E02001944,27.92859799181852
E02001945,24.385609323536865
E02001946,16.822676334871456
E02001947,31.239987183595
E02001948,19.251191286589517
E02001949,24.59016393442623
E02001950,16.940847042352118
E02001951,22.315276158168132
E02001952,24.389174975347867
E02001953,16.654944436629624
E02001954,26.49076517150396
E02001955,18.169466403162055
E02001956,14.86407483192049
E02001957,12.504755865567532
E02001958,33.10635136808221
E02001959,32.18822170900693
E02001961,33.739174093134174
E02001962,52.496532593619975
E02001963,19.96092478020189
E02001964,33.975290697674424
E02001965,27.00729927007299
E02001966,70.36986673918956
E02001967,9.145728643216081
E02001968,46.369346733668344
E02001969,29.014167650531284
E02001970,27.88678590032992
E02001971,18.959758231270875
E02001972,69.65017064846415
E02001973,38.704007499414104
E02001974,16.994292961318962
E02001975,28.87259395050413
E02001976,32.56434191225497
E02001977,45.09784345047924
E02001978,39.88838302247026
E02001979,10.258697591436219
E02001980,9.09718625927844
E02001981,67.31899694917777
E02001982,11.371476150826693
E02001983,15.691943750821396
E02001984,34.06918960244648
E02001985,44.50335425232634
E02001986,16.11528822055138
E02001987,25.680933852140075
E02001988,55.412070666307955
E02001989,19.29740899697981
E02001990,22.839102982799915
E02001991,16.49362907031619
E02001992,31.256374594343995
E02001993,31.652754590984976
E02001994,39.02010050251256
E02001995,36.36749416507533
E02001996,28.521264143581742
E02001997,35.16625543414405
E02001998,33.40513670256835
E02001999,42.932454695222404
E02002000,14.686623012160899
E02002001,6.497361477572559
E02002002,5.608695652173913
E02002003,9.376039011415271
E02002004,10.847189231987333
E02002005,23.03569622813227
E02002006,8.956145768993204
E02002007,3.745567375886525
E02002008,18.407838334353947
E02002009,50.09836987071389
E02002010,46.01241642788921
E02002011,5.045716220792414
E02002012,21.69620554299988
E02002013,4.397443700547778
E02002014,41.64060620639884
E02002015,7.633479677099561
E02002016,13.105590062111801
E02002017,24.408375665964567
E02002018,3.9731393396754333
E02002019,15.713186249358646
E02002020,3.984819734345351
E02002021,21.772414687946025
E02002022,7.307735615358631
E02002023,3.3569563595673255
E02002024,9.679633867276888
E02002025,28.104281379930327
E02002026,6.693203597228366
E02002027,4.163568773234201
E02002028,3.332751701273774
E02002029,21.406776939136023
E02002030,11.019809244314013
E02002031,31.216086817746568
E02002032,18.498580796711366
E02002033,12.213545000640122
E02002034,7.884427032321254
E02002035,16.05362105607324
E02002036,28.58000600420294
E02002037,5.285376561972307
E02002038,14.703433922996878
E02002039,12.822164948453608
E02002040,6.699208887392695
E02002041,16.323927945161802
E02002042,7.600299028158484
E02002043,24.137931034482758
E02002044,47.3919523099851
E02002045,20.340501792114697
E02002046,18.757655293088362
E02002047,25.72487753210645
E02002048,42.23784417106034
E02002049,18.29422954977806
E02002051,19.533149619063057
E02002052,38.70513722730472
E02002053,47.21607086365074
E02002054,50.231918914275894
E02002055,46.66546827251483
E02002056,20.105231205099667
E02002057,39.42899794737824
E02002058,48.990271226415096
E02002059,55.163642530100056
E02002060,53.73317013463892
E02002061,66.97832554186145
E02002062,65.8179787828029
E02002063,53.18489835430784
E02002064,27.351316737372926
E02002065,85.82215949188426
E02002066,66.59401864632522
E02002067,17.468354430379744
E02002069,31.801242236024844
E02002070,73.27786377708978
E02002071,16.264521894548704
E02002072,41.85811946654713
E02002073,49.58382877526754
E02002074,35.09199463872304
E02002075,20.995993131081857
E02002076,34.38935232917799
E02002077,26.178443443903337
E02002078,35.4185692541857
E02002079,28.823733117857554
E02002080,16.580872392305608
E02002081,16.433566433566433
E02002082,14.058219178082194
E02002083,12.744772651842018
E02002084,14.262416604892515
E02002085,12.822822822822824
E02002086,12.086428089128967
E02002087,13.76846117198666
E02002088,11.078656373878573
E02002089,13.70117792932424
E02002090,29.000335457900032
E02002091,19.4720334553058
E02002092,19.339752407152684
E02002093,25.190497534737787
E02002094,23.453694416583083
E02002095,22.27762959526847
E02002096,28.21748770847392
E02002097,9.151572926596758
E02002098,29.18763479511143
E02002099,29.571138800347725
E02002101,15.625
E02002102,24.341880341880344
E02002103,14.543960558751026
E02002104,19.25773901145887
E02002105,8.88189738625363
E02002106,10.05448750899558
E02002107,24.916882157369784
E02002108,8.62279098110908
E02002109,14.508284560217625
E02002110,7.415314545972104
E02002111,6.324972737186478
E02002112,4.460049345226799
E02002113,9.002813379180994
E02002114,6.0875287923659105
E02002115,8.736440926414542
E02002116,8.24330324108332
E02002117,7.034372501998401
E02002118,8.842162016444265
E02002119,15.14543630892678
E02002120,15.052356020942408
E02002121,13.713428357089272
E02002122,22.73298868240883
E02002123,17.045454545454543
E02002124,7.763481278010698
E02002125,15.28919212280974
E02002126,11.425576519916142
E02002127,43.239379084967325
E02002128,14.524444444444445
E02002129,15.834853258166143
E02002130,30.607783121993883
E02002131,14.416152263374485
E02002132,22.36024844720497
E02002133,38.88405797101449
E02002134,26.905586834127327
E02002135,60.48872180451128
E02002136,36.502186133666456
E02002137,19.19869174161897
E02002138,60.32395030665199
E02002139,57.233631089418914
E02002140,68.00280472128082
E02002141,21.761337254295
E02002142,50.006621639517945
E02002143,82.02630297126157
E02002144,63.297794654593254
E02002145,31.767337807606268
E02002146,57.86770428015564
E02002147,23.36920711618713
E02002148,18.8134406720336
E02002149,18.526962727993656
E02002150,27.6808841305474
E02002151,26.88500989742667
E02002152,23.230229591836736
E02002153,10.59106713024873
E02002154,39.34160820291419
E02002155,33.15434182264498
E02002156,28.02793161569949
E02002157,29.635782747603834
E02002158,20.12227538543328
E02002159,45.264691597863035
E02002160,33.535700145176186
E02002161,61.71885971071479
E02002162,31.06508875739645
E02002163,50.65678679690131
E02002164,65.14387422129931
E02002165,48.30250823410185
E02002166,36.61777210884354
E02002167,24.371140231962645
E02002168,59.98959417273674
E02002169,36.15209988649262
E02002170,34.04053198226726
E02002171,34.33009708737864
E02002174,43.3468533298443
E02002175,39.268292682926834
E02002176,25.560938296787356
E02002177,55.036065003910664
E02002178,67.74352045203293
E02002179,34.64231354642314
E02002180,38.07982740021575
E02002181,22.952956511435005
E02002182,33.991494532199276
E02002183,2.525429673798667
E02002184,4.573867967678
E02002185,3.6853779218563387
E02002187,3.1179321486268172
E02002188,20.40580454603827
E02002189,59.14277762315614
E02002190,53.36137989061842
E02002191,40.64054726368159
E02002192,5.450366641129474
E02002193,15.575794998456313
E02002194,8.489304812834225
E02002195,3.632075471698113
E02002196,5.477528089887641
E02002197,6.127845481719936
E02002198,5.800546772851539
E02002199,6.822262118491921
E02002200,16.49802023757149
E02002201,9.709292830311938
E02002202,16.246162061140033
E02002203,10.622899974153528
E02002204,11.918095904795239
E02002205,2.638576395991
E02002206,23.394391677973765
E02002207,69.66262168289106
E02002208,15.880039331366765
E02002209,26.266952177016417
E02002210,52.83264033264034
E02002211,81.39595225739491
E02002212,81.4749139459685
E02002213,6.582377476538061
E02002214,37.40909090909091
E02002215,92.66913809082484
E02002216,85.27414115562554
E02002217,71.91833590138675
E02002218,48.940101127965775
E02002219,87.05088015432842
E02002220,83.85195906130465
E02002222,60.83613126827684
E02002223,84.11929645679326
E02002224,90.81180811808119
E02002225,16.527956863204782
E02002226,86.1258582855525
E02002227,59.16264090177133
E02002228,36.014123185562966
E02002229,29.430226943505556
E02002230,76.75550405561992
E02002231,59.291504052836984
E02002232,64.69864698646987
E02002233,81.92229038854806
E02002234,16.478020531718872
E02002235,64.43218780936219
E02002236,43.20837759902869
E02002237,35.86464463558171
E02002238,37.988220706757595
E02002239,24.049350888500136
E02002240,6.940962918143315
E02002241,13.685847589424572
E02002242,15.097690941385435
E02002243,8.483904465212877
E02002244,2.848205465920316
E02002245,3.687916975537435
E02002246,4.265551489806587
E02002247,4.541895066562255
E02002248,5.181280534841862
E02002249,6.556208800997684
E02002250,3.249361080686382
E02002251,13.726230953280444
E02002252,19.380073800738007
E02002253,53.661087866108794
E02002254,4.872165943077665
E02002255,80.81357688819796
E02002256,7.932310946589107
E02002257,74.40403422982885
E02002258,4.670793472144063
E02002259,26.722689075630253
E02002260,4.93595406360424
E02002261,7.1581600504095775
E02002262,4.626009903570498
E02002263,2.8786945812807883
E02002264,15.45210131597566
E02002265,4.153297682709447
E02002266,5.874150252745338
E02002267,6.020778570534485
E02002268,8.561444379732091
E02002269,2.5668335285972947
E02002270,2.87626203334116
E02002271,5.69385593220339
E02002272,5.409598676044683
E02002273,4.6366676801459406
E02002274,4.939530817426782
E02002275,7.509050566390283
E02002276,22.62577002053388
E02002277,47.71478160254556
E02002278,8.076751450245427
E02002279,11.35204081632653
E02002280,60.79801951361584
E02002281,41.88899373766836
E02002282,64.21377736001074
E02002283,78.95250034823792
E02002284,16.1651728553137
E02002285,8.759398496240602
E02002286,48.83867909622373
E02002287,62.03002341275307
E02002288,14.212548015364918
E02002289,67.87896007955676
E02002290,8.248569612205976
E02002291,6.535348908230263
E02002292,31.220992502677614
E02002293,75.49983056590986
E02002294,81.88431830429316
E02002295,46.27884746688516
E02002296,5.839942321557317
E02002297,40.22018873319988
E02002298,7.888805409466566
E02002299,56.007751937984494
E02002300,18.10354857475276
E02002301,71.45795523290987
E02002302,8.056411087696546
E02002303,27.086471828864116
E02002304,35.83664729275008
E02002305,33.51124049814006
E02002306,9.082125603864734
E02002307,19.47679324894515
E02002308,14.850317062380181
E02002309,48.98945518453427
E02002310,17.52988047808765
E02002311,8.983957219251337
E02002312,34.01033973412112
E02002313,75.564681724846
E02002314,13.843537414965986
E02002315,13.443995812771048
E02002316,5.771248688352571
E02002317,45.59177130643868
E02002318,21.372930866601752
E02002319,4.176234213547646
E02002320,12.333333333333334
E02002321,5.509723040659988
E02002322,3.385579937304075
E02002323,4.343594111205743
E02002324,2.541083384053561
E02002325,4.755106523171535
E02002326,3.4585966079148656
E02002327,2.8812717337307503
E02002328,3.163294385864919
E02002329,3.04893041553971
E02002330,2.8342399083882053
E02002331,5.227427019687712
E02002332,3.857339660186744
E02002333,2.6322514694607717
E02002334,3.0569404355812124
E02002335,8.146179401993356
E02002336,7.532875929102343
E02002337,4.870466321243523
E02002338,4.561066080505563
E02002339,5.965657638520092
E02002340,4.403481822836661
E02002341,26.90082088547975
E02002342,10.204081632653061
E02002343,5.252525252525253
E02002344,35.29788597053171
E02002345,24.696552840265415
E02002346,16.01365631604617
E02002347,40.26784355501446
E02002348,24.470696532678733
E02002349,21.85475622229799
E02002350,6.1242870009006305
E02002351,9.873912271355
E02002352,29.897567221510883
E02002353,27.77593085106383
E02002354,39.722357525572335
E02002356,10.364085490280313
E02002357,12.068138195777351
E02002358,15.62065771190366
E02002359,3.935185185185185
E02002360,22.445414847161572
E02002361,28.013190436933222
E02002362,23.541848028852133
E02002363,18.38851783430439
E02002364,11.75485599464166
E02002366,53.35158947493749
E02002367,44.307740227378915
E02002368,6.679764243614931
E02002369,31.469408224674023
E02002370,9.14843857476957
E02002371,64.23565069141884
E02002373,15.937940761636108
E02002374,25.689404934687953
E02002375,13.321195569716279
E02002376,63.03596569819532
E02002377,82.11955798162694
E02002379,16.452527949274153
E02002380,6.5284597199490815
E02002381,5.982498011137629
E02002382,66.94903485626996
E02002383,27.459419576979833
E02002384,56.458333333333336
E02002385,28.60349716446125
E02002386,5.24704853519895
E02002387,8.769307424015944
E02002388,16.33730207438321
E02002389,43.00740163615115
E02002390,15.462897526501768
E02002391,6.401515151515151
E02002392,40.616554899409465
E02002393,67.91629364368845
E02002394,51.34640522875817
E02002395,49.05277401894452
E02002396,17.430685960455097
E02002397,7.858443924017694
E02002398,5.826413072595767
E02002399,23.251124554056148
E02002400,32.26758985846655
E02002401,22.832152013271
E02002402,4.826989619377162
E02002403,4.507936507936508
E02002404,29.675129675129675
E02002405,11.705028908039708
E02002406,2.5464556090846524
E02002407,15.451174289245984
E02002408,6.022817723534094
E02002409,8.786885245901638
E02002410,16.19942196531792
E02002411,41.95719329214475
E02002412,10.278046756121178
E02002414,46.64688427299703
E02002415,70.69731995427409
E02002416,4.482758620689655
E02002417,3.017888843370203
E02002418,2.4731486715658564
E02002419,27.341555745512274
E02002420,35.08184968335524
E02002421,19.575805184603297
E02002422,10.696016121531546
E02002423,9.810344827586206
E02002424,6.889325474787164
E02002425,4.971738378128966
E02002426,5.939830290563126
E02002427,4.575260804769001
E02002428,15.244963939318579
E02002429,4.4968885757895976
E02002430,16.45739363647446
E02002431,9.980719065441761
E02002432,3.4509803921568625
E02002433,7.954545454545454
E02002434,9.214012363850456
E02002435,9.737602311025517
E02002436,4.879814653924124
E02002437,7.078069322967282
E02002438,3.5873938310236926
E02002439,4.004154165705054
E02002440,2.607264903176813
E02002441,3.6702891121591144
E02002442,3.851444291609354
E02002443,5.1732552464616886
E02002444,9.151270207852194
E02002445,8.471584892340275
E02002446,2.564535177998988
E02002447,2.5511862203444915
E02002448,2.8066271018793274
E02002449,3.5958031985331567
E02002450,4.767927153155432
E02002451,4.8397234443746076
E02002452,5.745628326273487
E02002453,3.4971546818416965
E02002454,37.59791122715404
E02002455,2.6198181537987364
E02002456,19.541227526348422
E02002457,28.387909319899247
E02002458,3.8317551200176174
E02002459,13.897731794667727
E02002460,2.423674343867167
E02002461,3.84744623655914
E02002462,2.916274694261524
E02002463,12.640909528856344
E02002464,3.131223722062403
E02002465,13.476690741956665
E02002466,3.116710875331565
E02002467,26.920084472601978
E02002468,3.579563944028637
E02002469,3.3721643163703248
E02002470,8.769893899204243
E02002471,2.918118466898955
E02002472,2.8347826086956522
E02002473,4.556283502084574
E02002474,5.551570793286473
E02002475,4.079681274900398
E02002476,4.7996411483253585
E02002477,3.005247257115599
E02002478,2.1756518956966886
E02002479,2.1728455683771175
E02002480,2.3640661938534278
E02002481,3.3716993906567363
E02002482,1.7116615641525188
E02002483,1.532903729740285
E02002484,2.5788244453094586
E02002485,3.45086271567892
E02002489,7.802413696323324
E02002490,5.082701585113715
E02002491,2.8898161026116522
E02002492,2.199261992619926
E02002493,1.5992892047978675
E02002494,1.8506451192493156
E02002496,55.42260048875032
E02002497,16.41571194762684
E02002498,44.8247471183251
E02002499,6.2101288894675175
E02002500,31.31347325660122
E02002501,18.921506062539887
E02002502,3.9730364620569913
E02002503,15.198946752486833
E02002504,32.902829028290284
E02002505,5.027407987470634
E02002506,13.183279742765272
E02002507,16.621209690357773
E02002508,18.798378179137487
E02002509,8.98308380322769
E02002510,5.727990970654628
E02002512,4.852913621884954
E02002513,3.2437713727405963
E02002514,3.7165807457139435
E02002515,3.8621968175498225
E02002516,2.3152877085461356
E02002517,1.693958215697346
E02002518,1.6456743587386229
E02002519,2.5291047771979125
E02002520,1.505080602032241
E02002521,2.298654861229355
E02002523,3.1783309848129013
E02002524,1.1296296296296295
E02002525,2.0579746517756305
E02002526,1.3627514600908501
E02002527,1.6515926071569011
E02002529,1.532834001045114
E02002530,0.7927519818799547
E02002532,1.9901975345314122
E02002533,1.7215112736136504
E02002534,1.4172945819878005
E02002535,1.6364826532838752
E02002536,2.080205876045464
E02002537,2.343656582566065
E02002538,2.430370764591095
E02002539,6.555977229601519
E02002540,2.0932915773858576
E02002541,3.1255195344970907
E02002542,4.733432984554061
E02002543,6.413584252649794
E02002544,4.868199663488502
E02002545,3.3790498906777975
E02002546,11.634460547504027
E02002547,5.41871921182266
E02002549,3.475110693680397
E02002550,11.710221634138273
E02002551,20.618941088739746
E02002552,6.29546726357023
E02002553,8.346266597689258
E02002554,4.365079365079365
E02002555,5.558789289871944
E02002556,10.209135938359934
E02002558,7.509989102796949
E02002559,3.3247022268254787
E02002560,3.043896187119513
E02002561,3.3345615327929257
E02002562,5.357778568885725
E02002563,3.299675441759827
E02002564,3.6884824822767905
E02002567,5.923641391045411
E02002568,6.39920424403183
E02002569,5.0727014321635515
E02002570,5.463752665245202
E02002571,5.5092082480717774
E02002572,6.582922563205597
E02002573,3.3617929562433297
E02002574,3.3340997930558753
E02002575,4.264550264550264
E02002576,2.6584317937701396
E02002577,2.3653267705769756
E02002578,4.044248840252171
E02002579,2.444894856853306
E02002580,5.291878172588833
E02002581,2.3638666103841284
E02002582,5.056360708534621
E02002583,3.7283274670838225
E02002584,2.4979524979524976
E02002585,5.003285459494978
E02002586,2.7117931469413494
E02002587,3.408738766656337
E02002588,3.717262742889327
E02002589,1.76
E02002590,5.747912960175174
E02002591,2.267818574514039
E02002592,3.476581361661033
E02002593,5.616653574234093
E02002594,6.522920818988948
E02002595,5.006816210187136
E02002596,3.0321859077917237
E02002597,4.774823657080846
E02002598,11.656878448122441
E02002599,11.826888326707625
E02002600,5.46086201281077
E02002601,3.597520478193491
E02002602,14.824304538799415
E02002603,4.295805103070491
E02002604,3.691275167785235
E02002605,6.527824431754563
E02002606,10.135554177372198
E02002607,11.514504360206443
E02002608,3.1607099440797475
E02002609,6.42591059602649
E02002610,4.777321541377132
E02002611,3.1093408711293846
E02002612,4.186707477044163
E02002613,5.18550978673678
E02002614,7.152682255845942
E02002615,49.842941611234295
E02002616,73.71327359866639
E02002617,89.1897499740637
E02002618,92.02943744542847
E02002619,72.91378760497503
E02002620,65.22649619750909
E02002621,87.65302553340328
E02002622,39.139066871221004
E02002623,16.890668191783433
E02002624,15.35644810619064
E02002625,20.562233038641104
E02002626,5.744914788345245
E02002627,5.872952457051539
E02002628,5.885789396816124
E02002629,12.539762263519169
E02002630,9.161147902869757
E02002631,3.884795713328868
E02002632,2.184581288586354
E02002633,2.5183630640083945
E02002634,2.8860569715142432
E02002635,2.8362422997946615
E02002636,3.7129641205150645
E02002637,4.25531914893617
E02002638,8.33718600708892
E02002639,4.965471884248602
E02002640,7.603491974091805
E02002641,11.48259454044578
E02002642,11.554235610239004
E02002643,8.078602620087336
E02002644,4.033592060058531
E02002645,7.826362484157161
E02002646,3.6869614352309648
E02002647,4.939352257096411
E02002648,3.578977032548964
E02002649,3.126871930034743
E02002650,3.2634874759152215
E02002651,3.438614365766684
E02002653,3.2845368434001725
E02002654,7.6090920140999145
E02002655,2.5248486233291443
E02002656,4.0588235294117645
E02002657,2.6639892904953144
E02002658,1.5424557116676847
E02002659,10.835451915490488
E02002660,2.627070245573958
E02002661,2.8075970272502064
E02002662,2.6119907971308702
E02002663,16.91947219139228
E02002664,1.5010423905489922
E02002665,7.654661814531309
E02002666,21.144888453052218
E02002667,4.356164383561644
E02002668,3.9509698917053435
E02002669,13.779724655819775
E02002670,4.620253164556963
E02002671,4.846256684491978
E02002672,3.120741346415917
E02002673,5.26595744680851
E02002674,2.3675823341933526
E02002675,25.037989479836355
E02002676,11.733920947527889
E02002677,10.826176363856296
E02002678,9.014749262536872
E02002679,4.337722695584818
E02002680,26.16639141205615
E02002681,19.884882710686362
E02002682,8.024576428970397
E02002684,1.3470993117010817
E02002685,1.2638835695135964
E02002686,2.5041736227045077
E02002687,2.573218215676316
E02002688,3.6178107606679033
E02002689,1.661710687423474
E02002691,1.2627781118460615
E02002692,3.811196033877298
E02002693,0.9214629997164729
E02002694,2.3532171057774995
E02002695,1.8909357081859215
E02002696,4.522211569191435
E02002697,1.3402335456475585
E02002698,1.7259475218658893
E02002699,2.7622626180562606
E02002700,3.1612048990400528
E02002701,1.4947683109118086
E02002702,2.6369792735481226
E02002703,3.589522474938019
E02002704,1.1059778804423912
E02002705,5.768140589569161
E02002706,4.1781198460692694
E02002707,2.2403560830860534
E02002708,3.003625064733299
E02002709,2.1258707662743213
E02002710,2.6414569720561656
E02002711,5.360772357723577
E02002712,1.1695906432748537
E02002714,1.1939540200685888
E02002715,4.726331360946745
E02002716,1.4935988620199145
E02002717,3.1564386317907442
E02002718,6.982790640089142
E02002719,5.3698224852071
E02002720,1.4639936692165656
E02002721,1.6381124135858132
E02002722,1.7023288804823264
E02002723,2.793822939997642
E02002724,3.1595411887382694
E02002725,1.2922898214026428
E02002726,2.248817681690957
E02002727,4.786494538232374
E02002728,6.0328825245293025
E02002729,2.070689039628704
E02002730,4.1963911036508605
E02002731,3.7970191625266145
E02002732,2.8025637803192156
E02002733,3.804064616988015
E02002734,4.156125767979761
E02002736,5.046362339514979
E02002737,3.014435324087178
E02002738,2.5830793789000146
E02002739,3.4710170079833387
E02002740,3.1376146788990824
E02002741,6.5239322945858085
E02002743,1.8312985571587126
E02002744,3.7259959873889366
E02002745,2.0245741413013123
E02002746,5.628498727735369
E02002747,4.574098218166014
E02002748,2.7606977036014557
E02002749,2.4075161479741634
E02002750,1.54015401540154
E02002751,1.8740157480314963
E02002752,1.6045038705137227
E02002753,3.985379082655347
E02002754,1.4896451495700618
E02002755,19.575660528422738
E02002756,29.548487544483987
E02002757,18.966613672496024
E02002758,6.387939073671123
E02002759,2.2746243739565943
E02002760,5.200414651002074
E02002761,2.002483700714064
E02002762,3.4536646350992344
E02002763,4.3660694034928555
E02002764,3.8525683789192793
E02002765,3.515052888527258
E02002766,3.8740649771128726
E02002767,2.854122621564482
E02002768,2.4696302229341875
E02002769,2.3775727466288146
E02002770,1.932367149758454
E02002771,1.894260672886627
E02002772,3.656780881082637
E02002773,2.125043905865824
E02002774,2.894260812366387
E02002775,3.140180430256766
E02002776,4.45945945945946
E02002777,6.827309236947792
E02002778,6.031746031746032
E02002779,4.463725695170395
E02002780,9.526166027465049
E02002781,9.994062932911142
E02002782,2.8092503492162035
E02002783,3.749392909179213
E02002784,14.77302776553548
E02002785,7.895386133728103
E02002786,11.705784150054011
E02002787,4.689423614997202
E02002788,5.504697663213683
E02002789,3.296703296703297
E02002790,18.799354674365286
E02002791,2.402311084080888
E02002792,5.8148530170190815
E02002793,3.8287316652286454
E02002794,16.092608406869722
E02002795,2.4981897175959453
E02002796,6.715210355987054
E02002797,5.636289555887545
E02002798,7.115384615384615
E02002799,9.336920398797279
E02002800,8.51762020259666
E02002801,5.334770308500606
E02002802,9.464039161541358
E02002803,16.06644840548078
E02002804,10.572590394548852
E02002805,2.9311885612153707
E02002806,16.028745508514294
E02002807,6.022362448798849
E02002808,27.61066275372952
E02002809,6.366085353750177
E02002810,16.430285838970107
E02002811,64.94326500732065
E02002812,42.535499552257896
E02002813,67.12198495720585
E02002814,17.40462266778056
E02002815,74.77668602054489
E02002816,47.567969413763805
E02002817,47.61527491681192
E02002818,54.44001874414246
E02002819,14.387728114255488
E02002820,16.524101841602093
E02002821,25.534308211473565
E02002822,42.6595591413341
E02002823,11.128465443186256
E02002824,41.46228597871356
E02002825,19.22544951590595
E02002826,15.532064834390416
E02002827,38.67363227398055
E02002828,73.24097703244622
E02002829,43.92253461309777
E02002830,51.98293856066793
E02002831,83.0292979546711
E02002832,91.7595734367426
E02002833,89.66207203201422
E02002834,51.37945492662473
E02002836,93.84519462011222
E02002837,79.36285313564416
E02002838,32.439958231813435
E02002839,58.86083382266588
E02002842,33.946316390633925
E02002843,95.64256394063783
E02002844,95.2269233880754
E02002845,80.11988905788672
E02002846,27.37134541606033
E02002847,94.69911337483494
E02002848,90.67781373606616
E02002849,38.80164990230842
E02002851,78.74756279389838
E02002852,24.451962110960757
E02002853,86.67162513945705
E02002854,25.821707259399385
E02002855,46.61183402897127
E02002856,33.94778620568001
E02002857,26.344827586206897
E02002858,36.533733952472005
E02002860,19.841840402588065
E02002861,31.742964126102187
E02002862,18.45300034686091
E02002863,9.445562262463671
E02002864,3.696545059193042
E02002865,4.600330410471471
E02002866,3.1287605294825513
E02002867,4.591595845136922
E02002868,25.315824468085108
E02002869,19.673002791439586
E02002871,17.48400852878465
E02002872,21.630634774609014
E02002873,30.099660729431722
E02002874,31.52214365463342
