MSOA,percent_age_10_11
E02001803,1.3708260105448156
E02001804,2.416237113402062
E02001805,1.4919941775836971
E02001806,2.427564604541895
E02001807,3.0176899063475546
E02001808,2.647111429082454
E02001809,2.2485753888803326
E02001810,2.3673667597426244
E02001811,2.5865041958845847
E02001812,2.0655770580567534
E02001813,2.7875283914928763
E02001814,2.1693378662781284
E02001815,2.206783816918676
E02001816,2.1914987498161493
E02001817,2.092050209205021
E02001818,2.653748946925021
E02001819,1.9459773453383677
E02001820,2.4261821185215777
E02001821,1.910373147652205
E02001822,2.1914949126010956
E02001823,2.536367027228646
E02001824,2.445302445302445
E02001825,1.998422298185643
E02001826,2.8493894165535956
E02001827,2.700186219739292
E02001828,2.322977889728519
E02001829,3.023687370374413
E02001830,2.2830578512396693
E02001831,2.846441947565543
E02001832,2.3701462430660616
E02001833,2.7637344118638354
E02001834,3.0456852791878175
E02001835,2.607977342459287
E02001836,2.0972878005929503
E02001837,3.43082114735658
E02001838,2.231317665698442
E02001839,2.345448897173035
E02001840,3.0088495575221237
E02001841,2.1305150142593527
E02001842,2.713418411597076
E02001843,2.6656626506024095
E02001844,1.84346035015448
E02001845,2.822399039183306
E02001846,3.040333455927424
E02001847,2.340957827019299
E02001848,3.7016800983472202
E02001849,3.0244457077885163
E02001850,3.010577705451587
E02001851,2.7731924727632884
E02001852,2.799886299033542
E02001855,2.6567374459092283
E02001856,2.8423236514522823
E02001857,2.476534296028881
E02001858,2.2280471821756227
E02001859,3.471153846153846
E02001860,3.241777672993045
E02001861,3.0792574080685466
E02001862,2.8753670142755894
E02001863,3.546774577481552
E02001865,2.838370565045992
E02001866,3.0059271803556307
E02001867,4.086344222555697
E02001868,3.2800244473871856
E02001869,4.221334854535082
E02001870,4.000615479304508
E02001871,3.00048007681229
E02001872,3.195362006201968
E02001873,3.2458987630493903
E02001874,3.824917176990262
E02001875,3.4059184812953656
E02001876,1.8356045050090226
E02001877,3.831263106952734
E02001878,3.6153441933788755
E02001879,3.0333266813011375
E02001880,3.8262255878836187
E02001881,3.7439268362389253
E02001882,2.9603050011213274
E02001883,3.346248679112364
E02001884,4.852652259332023
E02001886,2.374936836786256
E02001888,3.298079599220707
E02001889,4.337269617040062
E02001890,1.9558676028084254
E02001892,4.369602763385147
E02001893,2.6085970284677327
E02001895,3.1483755721781845
E02001896,3.782878534134568
E02001897,3.234782608695652
E02001898,2.240512117055327
E02001899,2.3895982195150522
E02001900,2.6672627030248846
E02001901,1.7213820238534367
E02001902,2.557544757033248
E02001903,4.0153674556946335
E02001904,3.5968430586104287
E02001905,1.1488657384870022
E02001906,2.7377220480668756
E02001907,2.534075638318295
E02001908,3.6615315918731857
E02001909,3.4337349397590358
E02001910,3.1950207468879666
E02001911,3.6719286204529853
E02001913,2.0010744023636855
E02001914,2.8348688873139616
E02001915,2.493097967037564
E02001916,3.315810756166599
E02001918,2.0684076727524845
E02001919,2.2940412638868852
E02001920,3.070290044421218
E02001921,3.3182698515171074
E02001922,0.6814203550887722
E02001923,3.1323132313231326
E02001924,3.167420814479638
E02001925,2.584286350809446
E02001926,2.349036129196987
E02001927,3.6935525972330985
E02001928,2.784698812838927
E02001929,3.6737413153136007
E02001930,2.608695652173913
E02001931,2.641992551210428
E02001932,3.2323232323232323
E02001933,2.7209121534076184
E02001934,3.076923076923077
E02001935,3.280921134084437
E02001936,2.5837770122142185
E02001937,3.4700691628905314
E02001938,2.210927573062262
E02001939,2.0777160983346548
E02001941,3.2651815685077814
E02001942,2.6226609695005156
E02001943,2.7708978328173375
E02001944,2.7140909654232246
E02001945,3.2654094418428046
E02001946,2.3734177215189876
E02001947,2.933162365763744
E02001948,2.6129559063690797
E02001949,3.1483284647841607
E02001950,2.672423853425137
E02001951,3.296237413884473
E02001952,2.9579316389132337
E02001953,2.0118176702307258
E02001954,3.30872660163459
E02001955,2.5194516487587992
E02001956,2.8930450029222676
E02001957,2.5006346788525007
E02001958,2.7781222869899542
E02001959,2.668782458165032
E02001961,3.224996862843519
E02001962,3.4415764640577295
E02001963,2.706668840697864
E02001964,3.516583371194911
E02001965,2.4381188118811883
E02001966,3.9015769439912993
E02001967,2.111765550926591
E02001968,3.3169996230682246
E02001969,2.7577053531927445
E02001970,2.1524040965110225
E02001971,2.5951281643050472
E02001972,3.729941959713213
E02001973,2.7872116172853962
E02001974,2.5890309626968193
E02001975,2.958889761717727
E02001976,3.0234416622269578
E02001977,2.616337128020771
E02001978,2.6161081716637273
E02001979,2.1952525432803855
E02001980,1.9008121651978571
E02001981,2.6632941526558547
E02001982,2.2565320665083135
E02001983,2.1816270206334605
E02001984,3.0670743359449646
E02001985,1.3947453778786896
E02001986,2.754131196795193
E02001987,1.3870094722598105
E02001988,0.7354919723742039
E02001989,2.4324324324324325
E02001990,2.897287877137567
E02001991,2.160056657223796
E02001992,3.2386785449146247
E02001993,2.3817473567056204
E02001994,2.5360954174513495
E02001995,2.1217907914279652
E02001996,3.2371294851794072
E02001997,2.535806527353839
E02001998,2.5024859131587673
E02001999,1.6809492419248517
E02002000,2.634968965921068
E02002001,2.9513602638087386
E02002002,1.9158200290275762
E02002003,2.3289342353332594
E02002004,2.705556288768642
E02002005,3.52881698685541
E02002006,2.1896684656900542
E02002007,1.9273371732388127
E02002008,2.46293346403627
E02002009,3.5423109361821763
E02002010,2.2105388935356673
E02002011,2.1020511951178165
E02002012,2.377555872563005
E02002013,2.248215099498709
E02002014,2.801827801827802
E02002015,2.4908010189640533
E02002016,3.491984590530633
E02002017,2.490706319702602
E02002018,2.28494623655914
E02002019,3.2974082627662304
E02002020,2.163588390501319
E02002021,2.179270981969127
E02002022,2.465383316447146
E02002023,1.7357222844344906
E02002024,2.4008231393620667
E02002025,2.1890435563538393
E02002026,1.930160601149256
E02002027,1.8797692164526334
E02002028,2.179979072200907
E02002029,3.0025690430314707
E02002030,2.1611290796824463
E02002031,2.493207607479623
E02002032,2.6823299069995103
E02002033,2.4948822927328558
E02002034,2.5829354878198063
E02002035,2.3042980879228634
E02002036,2.4295140971805638
E02002037,2.3628691983122363
E02002038,2.0081157007595465
E02002039,2.2218644340685882
E02002040,2.35729920862098
E02002041,2.774234693877551
E02002042,2.2557328015952143
E02002043,2.865951130395067
E02002044,2.9064712458079742
E02002045,3.122200895713372
E02002046,3.502626970227671
E02002047,1.9711602063765048
E02002048,2.2251500512370077
E02002049,2.6491116751269037
E02002051,3.8735818476499193
E02002052,3.143159006867406
E02002053,2.4320909665192674
E02002054,2.234060835195051
E02002055,3.161771310518279
E02002056,3.4988370917180704
E02002057,2.4613089688607124
E02002058,2.8657728009429793
E02002059,2.55366081275982
E02002060,3.5330887348824573
E02002061,2.719161591842515
E02002062,2.6113157013726145
E02002063,3.3410807669959324
E02002064,3.0077593792496597
E02002065,3.3672172808132146
E02002066,3.413217138707335
E02002067,2.772057658799303
E02002069,2.4177949709864603
E02002070,3.476245654692932
E02002071,2.6902497027348393
E02002072,2.400717971729863
E02002073,3.0915576694411415
E02002074,2.959084266926449
E02002075,2.3458061563107906
E02002076,2.5217961938689415
E02002077,2.6180415212199155
E02002078,2.371541501976284
E02002079,2.796071634893125
E02002080,2.700135685210312
E02002081,2.2994849153789554
E02002082,3.457719958918179
E02002083,2.0225464190981435
E02002084,2.857565886881848
E02002085,3.0635230515092355
E02002086,2.380952380952381
E02002087,2.811755361397935
E02002088,3.2439762177949305
E02002089,2.357320099255583
E02002090,2.162977867203219
E02002091,2.6102845210127903
E02002092,2.4896836313617605
E02002093,2.1950126922502613
E02002094,1.9909653672410907
E02002095,2.318840579710145
E02002096,2.7290260366441657
E02002097,2.3002586089560366
E02002098,2.94842818985001
E02002099,2.5188187608569774
E02002101,2.157702681262891
E02002102,2.5284738041002277
E02002103,1.8908253863860573
E02002104,2.6810109289617485
E02002105,2.348668280871671
E02002106,2.805755395683453
E02002107,2.161862527716186
E02002108,2.979459019727476
E02002109,2.424942263279446
E02002110,2.735042735042735
E02002111,2.6976454077654766
E02002112,2.428842504743833
E02002113,2.778645020293475
E02002114,1.9556285949055052
E02002115,2.4358033749082906
E02002116,1.9724158386474862
E02002117,1.9495046340683924
E02002118,3.041722745625841
E02002119,2.5037556334501754
E02002120,2.6018654884634267
E02002121,2.9433848926265207
E02002122,3.8676347388997487
E02002123,2.6036936118679987
E02002124,2.1830273239843865
E02002125,2.8358902835890283
E02002126,2.964071856287425
E02002127,4.034317230109284
E02002128,2.3115220483641536
E02002129,2.2704673516738483
E02002130,2.988338192419825
E02002131,2.135597581371414
E02002132,3.661185231151101
E02002133,1.956521739130435
E02002134,3.2051976177585275
E02002135,3.4988713318284423
E02002136,2.9628703587948495
E02002137,2.317988899771466
E02002138,2.906063462142633
E02002139,2.383801196502531
E02002140,2.966943114122182
E02002141,2.5212683681361177
E02002142,3.3231828412551305
E02002143,3.527233752314138
E02002144,2.132320724404849
E02002145,3.0709495234733497
E02002146,3.354037267080745
E02002147,3.1332453825857516
E02002148,2.3959426372857644
E02002149,2.5851822503961968
E02002150,2.902557014512785
E02002151,2.7022158169699155
E02002152,3.7113730487416374
E02002153,2.3010033444816056
E02002154,2.587252391860935
E02002155,5.1242712488493405
E02002156,2.6249247441300425
E02002157,2.696830265848671
E02002158,2.2346368715083798
E02002159,3.1553398058252426
E02002160,2.6277565033672254
E02002161,3.0162738496071833
E02002162,2.265997167503541
E02002163,3.132631578947368
E02002164,2.8452874925903973
E02002165,1.9274663961450673
E02002166,3.6040825005315753
E02002167,2.42506401566501
E02002168,2.627699245512098
E02002169,2.351203998182644
E02002170,2.6274137385248495
E02002171,3.069948186528497
E02002174,2.1739130434782608
E02002175,3.249839434810533
E02002176,2.729243718913404
E02002177,2.7543661482318185
E02002178,2.1982070489991403
E02002179,2.757044935262757
E02002180,2.8069093152375078
E02002181,3.056509892192868
E02002182,2.5193504325390803
E02002183,1.999298491757278
E02002184,2.550631947616872
E02002185,2.629332422742018
E02002187,2.9088558500323205
E02002188,2.2718521370812477
E02002189,3.2415136338341677
E02002190,3.0122002524190155
E02002191,3.3827954757704677
E02002192,2.4537189177346916
E02002193,2.626293835933879
E02002194,2.890792291220557
E02002195,1.9342663940871208
E02002196,2.5720966484801244
E02002197,2.5071880391029326
E02002198,2.3023973415618326
E02002199,2.456188767765972
E02002200,2.0911292097732774
E02002201,2.3124693577381925
E02002202,2.13960952126237
E02002203,2.5187290105915783
E02002204,2.397829701583968
E02002205,1.9232736572890023
E02002206,2.7143180275955667
E02002207,3.2116204690831553
E02002208,2.8409789693764607
E02002209,4.126802798800514
E02002210,2.808842652795839
E02002211,3.3091097845834416
E02002212,4.091003965769151
E02002213,2.5684485006518902
E02002214,3.3206974981046242
E02002215,3.4585071859063516
E02002216,3.20133963750985
E02002217,3.8968536514961993
E02002218,3.5103072734344614
E02002219,3.7282818532818536
E02002220,4.197684036393714
E02002222,3.670022734654108
E02002223,4.100866021395823
E02002224,3.708145005073333
E02002225,2.579434869269551
E02002226,3.1716814159292035
E02002227,3.458815958815959
E02002228,2.9831218108072743
E02002229,3.0620855937311635
E02002230,4.155573561754833
E02002231,3.50337584396099
E02002232,3.7067432635754343
E02002233,4.303823349008383
E02002234,3.9768238082696867
E02002235,3.7152140132787115
E02002236,2.7339003645200486
E02002237,3.1157942442782685
E02002238,3.1167622887269344
E02002239,3.120110446387483
E02002240,2.5237683664649957
E02002241,3.323238110829173
E02002242,2.2213759837522216
E02002243,2.8135382059800667
E02002244,2.568746912563807
E02002245,3.408038525652899
E02002246,2.3195068435900112
E02002247,2.3151772732356557
E02002248,2.5815566401232983
E02002249,3.119429590017825
E02002250,2.3009495982468953
E02002251,1.7132779037540944
E02002252,2.7572987319374813
E02002253,3.93068961507152
E02002254,2.3813354786806116
E02002255,3.539019963702359
E02002256,2.8677248677248675
E02002257,3.603053435114504
E02002258,2.3428700157693174
E02002259,2.0190689848569825
E02002260,2.1532685512367493
E02002261,2.383654937570942
E02002262,2.127104267258254
E02002263,2.8000000000000003
E02002264,2.6866515837104075
E02002265,2.085561497326203
E02002266,2.4071166928309786
E02002267,2.2522522522522523
E02002268,2.455595457633699
E02002269,2.5130444042168034
E02002270,2.653516496418927
E02002271,2.583123592528812
E02002272,2.698790197497673
E02002273,2.4323502584372148
E02002274,2.9133284777858703
E02002275,2.5575148896414808
E02002276,3.028358783523675
E02002277,3.1851744606920516
E02002278,2.6761819803746656
E02002279,2.70786874800892
E02002280,3.059886347078537
E02002281,3.017573939134162
E02002282,3.1040042999193767
E02002283,2.8611304954640615
E02002284,2.287268074216251
E02002285,2.7074454750564048
E02002286,3.304870335230867
E02002287,2.7187413745514766
E02002288,3.0628323813275555
E02002289,3.6221590909090913
E02002290,2.46422893481717
E02002291,2.7493508477165114
E02002292,2.516958229203856
E02002293,3.762286747260197
E02002294,3.170753615377706
E02002295,3.391684901531729
E02002296,2.005772005772006
E02002297,2.371089844307956
E02002298,2.0420420420420418
E02002299,2.793141592920354
E02002300,2.6882346095659257
E02002301,3.6687250272430076
E02002302,2.524680368991746
E02002303,2.633955448524985
E02002304,1.9914215686274508
E02002305,3.0410870268521513
E02002306,2.0457474226804124
E02002307,2.2638959283662783
E02002308,2.7122641509433962
E02002309,2.973487622674674
E02002310,2.4238227146814406
E02002311,2.491592785081015
E02002312,1.8472906403940887
E02002313,3.1478864191185916
E02002314,2.873660942016664
E02002315,2.6272577996715927
E02002316,2.413793103448276
E02002317,3.0982905982905984
E02002318,2.320675105485232
E02002319,2.500718597298074
E02002320,2.1368948247078463
E02002321,1.8414849734826162
E02002322,2.212111703796674
E02002323,2.1889821233126594
E02002324,2.116643825186539
E02002325,2.4679170779861797
E02002326,2.458471760797342
E02002327,2.4535611403595907
E02002328,2.154680365296804
E02002329,2.5416085922767895
E02002330,1.8724985706117783
E02002331,1.723669923995657
E02002332,2.6654411764705883
E02002333,2.2335673261008293
E02002334,2.2172658094988194
E02002335,2.389169100079639
E02002336,2.2779369627507164
E02002337,2.7195027195027195
E02002338,2.910089224433768
E02002339,2.6049973418394474
E02002340,2.0442930153321974
E02002341,2.924134213717828
E02002342,2.4514642974662717
E02002343,2.4785027819929186
E02002344,2.4865419123301717
E02002345,2.2513767411726593
E02002346,2.6174605755161764
E02002347,3.4535219838734212
E02002348,2.5184275184275187
E02002349,2.1461420541645375
E02002350,2.644628099173554
E02002351,2.540867093105899
E02002352,2.1744691737017137
E02002353,2.7089911916237326
E02002354,2.7777777777777777
E02002356,2.6001934028150853
E02002357,2.486785199423354
E02002358,2.7584608252202134
E02002359,2.2208513263417644
E02002360,2.447195921340131
E02002361,3.0173124484748555
E02002362,2.798159432906355
E02002363,1.2802275960170697
E02002364,2.8805895159939707
E02002366,2.832321789836963
E02002367,3.1279178338001867
E02002368,2.5676613462873004
E02002369,3.147335423197492
E02002370,3.1938325991189425
E02002371,2.6427962489343564
E02002373,0.6817914658516516
E02002374,1.8711923411662315
E02002375,2.605665808210877
E02002376,4.063897763578274
E02002377,3.541001064962726
E02002379,3.7030859049207674
E02002380,2.59669511530779
E02002381,1.8891887601206543
E02002382,3.9253897550111354
E02002383,0.5532333415293829
E02002384,2.074821757590323
E02002385,1.06320141760189
E02002386,1.903303434697003
E02002387,3.2664566406897695
E02002388,2.773346422873972
E02002389,3.8871554862194486
E02002390,2.559389140271493
E02002391,2.3872679045092835
E02002392,0.6607267994794274
E02002393,2.7404921700223714
E02002394,3.3241722287658684
E02002395,2.9511303641532423
E02002396,1.9560172394739752
E02002397,2.653831143489007
E02002398,2.0872357506020873
E02002399,3.445599875834239
E02002400,2.628094122440664
E02002401,3.4987181420600213
E02002402,1.9177608845888046
E02002403,2.29903282067544
E02002404,1.8922852983988356
E02002405,2.74869109947644
E02002406,2.311184482047049
E02002407,3.4840507897181787
E02002408,2.4396711747547073
E02002409,2.5262467191601052
E02002410,2.213541666666667
E02002411,2.4828956080335467
E02002412,2.4322830292979547
E02002414,3.515277365766835
E02002415,3.640284119736174
E02002416,2.1252153934520392
E02002417,2.5427204374572794
E02002418,2.4431577460810616
E02002419,3.0517578125
E02002420,2.978468899521531
E02002421,3.1583909490886235
E02002422,2.184691664084289
E02002423,3.1330693751075915
E02002424,2.658808120497708
E02002425,2.445495443534433
E02002426,2.5202520252025202
E02002427,2.3976172747580042
E02002428,2.790929479192624
E02002429,2.476525821596244
E02002430,3.4255760087772766
E02002431,2.4252039891205803
E02002432,2.7302416721097322
E02002433,1.7988793866116188
E02002434,3.1482934484111413
E02002435,2.336223506743738
E02002436,2.6049204052098407
E02002437,2.3797960174842157
E02002438,2.7703306523681857
E02002439,2.320480258600785
E02002440,2.820285822688757
E02002441,2.1632150912446177
E02002442,1.8304431599229287
E02002443,2.6012030564135915
E02002444,2.224147891392259
E02002445,2.316829354345525
E02002446,2.1057951482479784
E02002447,2.5811688311688314
E02002448,2.337373237694781
E02002449,2.346459906141604
E02002450,2.289400455350367
E02002451,1.949440321972079
E02002452,2.249266543518418
E02002453,2.493017482155788
E02002454,2.3293784695765756
E02002455,2.7743526510480887
E02002456,2.1645021645021645
E02002457,3.019627579265224
E02002458,2.810536757412102
E02002459,2.6368159203980097
E02002460,2.3685266961059814
E02002461,2.612347753044939
E02002462,2.36368520010744
E02002463,3.5157002504334427
E02002464,2.4449607257439983
E02002465,1.4592556156747007
E02002466,2.1335396860490823
E02002467,2.387827632163483
E02002468,2.361178961081257
E02002469,2.5298988040478383
E02002470,1.823607427055703
E02002471,2.0829701934809135
E02002472,2.055033089515848
E02002473,1.9222172552525705
E02002474,2.5972162433634667
E02002475,2.1815286624203822
E02002476,3.0357409899805594
E02002477,2.4626628535112807
E02002478,2.676711011380029
E02002479,2.0621087516877377
E02002480,1.8370316478719535
E02002481,2.4922118380062304
E02002482,3.157601891779107
E02002483,2.753368482718219
E02002484,2.7834549878345496
E02002485,3.1273455091318487
E02002489,2.7080117861652866
E02002490,2.583089374892371
E02002491,3.089757454039858
E02002492,2.815863187380215
E02002493,2.3513753327417923
E02002494,2.9794431433775697
E02002496,2.335778733451387
E02002497,3.319705641864268
E02002498,2.7627557018575124
E02002499,3.498049414824447
E02002500,2.606193941445253
E02002501,3.5059760956175303
E02002502,3.0953110634385537
E02002503,3.322113273818235
E02002504,2.718227510513899
E02002505,3.5563214789284037
E02002506,3.0367988567345483
E02002507,2.5624599615631007
E02002508,2.1009952082565424
E02002509,2.8588098016336057
E02002510,2.1012551121139476
E02002512,2.485981308411215
E02002513,2.746554588994233
E02002514,2.4466298872631325
E02002515,1.8838789376158123
E02002516,2.452733776188043
E02002517,2.110022607385079
E02002518,2.206896551724138
E02002519,2.8376388702984876
E02002520,2.24736278856444
E02002521,1.9414168937329699
E02002523,3.7726988102692554
E02002524,2.4114264514932295
E02002525,2.0349202361512373
E02002526,2.451043963169498
E02002527,2.4635396137169887
E02002529,2.336937565399372
E02002530,2.070862320012943
E02002532,2.1519738794894625
E02002533,2.24222086638194
E02002534,1.7049533381191675
E02002535,2.1051483420593367
E02002536,2.9024311877476707
E02002537,2.8086530417114854
E02002538,2.6404394825447457
E02002539,2.5068844364257905
E02002540,2.224052718286656
E02002541,2.2602625893302313
E02002542,2.9517997259932742
E02002543,3.5015670593321087
E02002544,2.3459423055337303
E02002545,2.3057046312860265
E02002546,2.936444086886565
E02002547,2.2313371616078754
E02002549,2.1068169618894257
E02002550,2.246448629005616
E02002551,2.55692422545726
E02002552,3.2172331794656595
E02002553,2.5870989996550535
E02002554,2.245181800119213
E02002555,2.7357392316647267
E02002556,2.588818507298265
E02002558,2.2780903975313125
E02002559,2.5147469729897547
E02002560,2.807636772019894
E02002561,2.0637552975861433
E02002562,1.9939469467687376
E02002563,2.1449170872386443
E02002564,2.752953261427838
E02002567,2.8005537216483867
E02002568,2.6333222921497184
E02002569,2.3194748358862145
E02002570,2.182592494011179
E02002571,3.146633102580239
E02002572,2.7994273898520756
E02002573,2.6773333333333333
E02002574,2.1046578493387003
E02002575,2.3263191286877443
E02002576,2.080816216941871
E02002577,2.7872660199480803
E02002578,2.6534983341266063
E02002579,2.976190476190476
E02002580,2.7555555555555555
E02002581,2.066348046106269
E02002582,2.458928379684312
E02002583,3.089155370177268
E02002584,2.3331968890708144
E02002585,2.0938967136150235
E02002586,3.1584470094438615
E02002587,2.4794669146133583
E02002588,2.744546094299789
E02002589,1.9030865184711336
E02002590,2.0950294399561824
E02002591,2.42283950617284
E02002592,1.912568306010929
E02002593,2.6124533490473385
E02002594,2.194414218353282
E02002595,2.9120198265179678
E02002596,1.9376474972053161
E02002597,2.909248805905341
E02002598,3.016550987720235
E02002599,2.6009211595773505
E02002600,2.1075502444323737
E02002601,2.5368339426165947
E02002602,2.981062919975565
E02002603,2.3366508005192554
E02002604,2.219927723283428
E02002605,2.8549037169726827
E02002606,2.0279844137442438
E02002607,1.7780938833570414
E02002608,2.066115702479339
E02002609,2.6269521150067225
E02002610,2.892366050260787
E02002611,2.491011813045711
E02002612,2.6246719160104988
E02002613,2.3085914669783754
E02002614,2.111587982832618
E02002615,3.1417482905193124
E02002616,3.530514476150802
E02002617,3.8629283489096577
E02002618,3.4259374610688926
E02002619,3.486765174869778
E02002620,3.2400264491955038
E02002621,3.9533527696793005
E02002622,3.5543527289129453
E02002623,2.631829884619052
E02002624,2.172670097198399
E02002625,3.1969817315329627
E02002626,3.007415545179896
E02002627,2.8129582722303694
E02002628,2.363928206624836
E02002629,2.6170105686965277
E02002630,2.599243856332703
E02002631,2.041043943787642
E02002632,2.183198860939725
E02002633,1.9540983606557378
E02002634,1.7872765904261967
E02002635,1.8998716302952503
E02002636,2.3505876469117277
E02002637,2.2694582068083746
E02002638,2.0197348134443414
E02002639,2.9804050716285198
E02002640,2.618980568853844
E02002641,1.9165727170236753
E02002642,2.135482958563145
E02002643,2.6843051631132804
E02002644,2.3190621814475025
E02002645,2.3937856689917565
E02002646,2.2300635144671843
E02002647,2.451225612806403
E02002648,2.5384289945000704
E02002649,2.1095529186144075
E02002650,1.7953970357874443
E02002651,2.1636757031946035
E02002653,3.6772844668552453
E02002654,3.912515188335358
E02002655,2.854858969966884
E02002656,1.352145796590241
E02002657,2.66505959555377
E02002658,1.9269001376357242
E02002659,2.8937215012276396
E02002660,2.5681266942502496
E02002661,2.759759405590282
E02002662,2.4099647982669916
E02002663,1.4562507713192645
E02002664,2.5277777777777777
E02002665,2.6718514801806323
E02002666,1.3868433971526755
E02002667,1.9167579408543263
E02002668,3.3694487438980834
E02002669,1.878522229179712
E02002670,2.5164390490642385
E02002671,2.6394921483461413
E02002672,3.464266230223677
E02002673,2.1695727405829897
E02002674,1.8985419198055895
E02002675,2.7394052915008196
E02002676,2.191592005513439
E02002677,2.1374230165438957
E02002678,2.7479655619766485
E02002679,2.067717756526234
E02002680,1.9634184147979745
E02002681,2.4114707799261352
E02002682,2.7736411020104246
E02002684,1.4752163650668764
E02002685,1.7989282980352133
E02002686,2.4390243902439024
E02002687,2.0826278360988826
E02002688,1.8700240696167376
E02002689,2.065103255162758
E02002691,1.983411467724486
E02002692,2.2206155752943606
E02002693,1.6295876434745642
E02002694,2.1106941838649154
E02002695,1.9162699865739046
E02002696,1.9476372924648786
E02002697,2.242866622428666
E02002698,2.402332361516035
E02002699,2.343036819150015
E02002700,2.930948832588177
E02002701,2.1954022988505746
E02002702,1.6425418334873216
E02002703,2.1120689655172415
E02002704,2.0433869839048286
E02002705,2.18223040952246
E02002706,2.021730160913217
E02002707,2.10776309930236
E02002708,1.8438738583491296
E02002709,1.9325411115112232
E02002710,2.4756606397774688
E02002711,2.1606507371631927
E02002712,2.218894636536891
E02002714,2.1968253968253966
E02002715,2.781476549785471
E02002716,2.180611519317374
E02002717,2.1637941879481697
E02002718,2.3296158612143745
E02002719,2.0387058649726697
E02002720,2.109426499670402
E02002721,1.7883979561166214
E02002722,2.1294215071572222
E02002723,2.179547596606975
E02002724,2.9163628788667846
E02002725,2.467702133836551
E02002726,2.5101370921027226
E02002727,2.602304330552245
E02002728,2.7188328912466844
E02002729,2.7133166726169224
E02002730,3.3547665641599105
E02002731,3.1633197085480713
E02002732,2.3794536069495154
E02002733,2.1524040965110225
E02002734,2.5483462859208386
E02002736,3.3321454027084823
E02002737,2.4600593807436733
E02002738,2.4825783972125435
E02002739,2.58860319666435
E02002740,2.82258064516129
E02002741,2.408154121863799
E02002743,1.9422863485016646
E02002744,3.599082305706911
E02002745,1.661315091442133
E02002746,2.5836639202522633
E02002747,2.291236833532414
E02002748,1.6080402010050252
E02002749,2.2149509187012333
E02002750,2.2320025149324114
E02002751,2.391817466561762
E02002752,2.550014088475627
E02002753,1.9124070357690945
E02002754,2.3027511816749486
E02002755,2.8861571352218065
E02002756,2.905811623246493
E02002757,2.6420499761260543
E02002758,2.4242424242424243
E02002759,2.138758476786646
E02002760,2.1919226786330688
E02002761,2.127659574468085
E02002762,2.501172424574019
E02002763,2.9102026950515234
E02002764,3.132811198133644
E02002765,2.4926686217008798
E02002766,2.761627906976744
E02002767,1.8560434585785424
E02002768,2.4556252502335516
E02002769,2.023788389845553
E02002770,2.0883648245489415
E02002771,2.050339366515837
E02002772,2.962749892132892
E02002773,2.1937521937521938
E02002774,2.664473684210526
E02002775,2.2195248829547425
E02002776,2.0420420420420418
E02002777,2.2076039692273386
E02002778,1.9918802334432884
E02002779,1.8586196094810485
E02002780,2.312067260138477
E02002781,1.6330166270783848
E02002782,2.4980605120248254
E02002783,2.660710817634492
E02002784,0.8552283547875154
E02002785,1.9985196150999258
E02002786,1.8069331238338406
E02002787,1.9923886277143497
E02002788,1.8074466803229303
E02002789,2.900895071713577
E02002790,1.5632965165675448
E02002791,2.6595744680851063
E02002792,2.180363824022707
E02002793,1.92950307211383
E02002794,1.2244897959183674
E02002795,2.8116326776879452
E02002796,2.5537417165023437
E02002797,1.997282608695652
E02002798,1.940628302430589
E02002799,2.812450624111234
E02002800,2.296391384966481
E02002801,2.5181793697818473
E02002802,3.3730407523510975
E02002803,0.9945421467556094
E02002804,3.0099967043831706
E02002805,2.1063905747947165
E02002806,1.7365456821026284
E02002807,2.6694727514399648
E02002808,1.5822526710708753
E02002809,2.65210608424337
E02002810,2.0499400283502345
E02002811,3.2104637336504163
E02002812,2.2785458269329237
E02002813,3.2537210107303567
E02002814,2.1448467966573816
E02002815,3.4613666815542654
E02002816,3.0158224487628758
E02002817,2.4096385542168677
E02002818,3.645955451348183
E02002819,2.316040232927475
E02002820,2.5460400523296767
E02002821,3.978779840848806
E02002822,2.6747195858498705
E02002823,2.420929324482624
E02002824,3.2595610704694877
E02002825,2.5939589578049342
E02002826,3.003384094754653
E02002827,2.6842716192687175
E02002828,2.383848212113841
E02002829,3.5401986586297647
E02002830,3.2740794485760927
E02002831,2.957843814789219
E02002832,2.2683210546723536
E02002833,2.511111111111111
E02002834,2.4048935813641696
E02002836,2.0937277263007843
E02002837,3.556757839895802
E02002838,4.283226929773651
E02002839,2.913533834586466
E02002842,2.5620496397117694
E02002843,3.030877060049252
E02002844,3.995470721449369
E02002845,2.996958310967973
E02002846,2.089394340121661
E02002847,3.0065975494816213
E02002848,3.3174503281488805
E02002849,1.4042707202316322
E02002851,2.9938059187887127
E02002852,3.913337846987136
E02002853,3.036618041083656
E02002854,3.468276515151515
E02002855,1.8677807815188008
E02002856,1.5270544620001765
E02002857,2.4979298923544024
E02002858,2.2534826550122915
E02002860,2.5644098262432595
E02002861,3.575742933075622
E02002862,3.329864724245578
E02002863,2.0472088600514597
E02002864,2.2587268993839835
E02002865,2.0865139949109412
E02002866,2.578490313961256
E02002867,1.8785444234404536
E02002868,2.2606382978723407
E02002869,3.0730344552348012
E02002871,2.556070667836111
E02002872,2.88804510413071
E02002873,3.4354787403244615
E02002874,2.481389578163772
E02002875,3.231916656801231
E02002876,2.446714592004036
E02002877,1.8141764934560063
