MSOA,higher_education_percent
E02001893,26.878906817851433
E02001895,18.28050369083804
E02001896,20.110957004160888
E02001897,19.278646664538783
E02001898,24.831207801950487
E02001899,53.96459922290977
E02001900,42.83330242907473
E02001901,64.45588235294117
E02001902,25.55760180069572
E02001903,19.558143517725636
E02001904,21.767011043819025
E02001905,40.60968971148612
E02001906,32.97247945741489
E02001907,24.547283702213278
E02001908,18.68485591661557
E02001909,22.044887780548628
E02001910,22.882916053019144
E02001911,28.669904433651887
E02001913,46.16855185598216
E02001914,42.204301075268816
E02001915,29.04951741502308
E02001916,24.834892680242156
E02001918,51.227247655819085
E02001919,41.85029730675061
E02001920,24.726108208326313
E02001921,35.25311203319502
E02001922,19.855595667870034
E02001923,29.405545112781954
E02001924,31.385520029400954
E02001925,45.18653321201092
E02001926,43.93522761992056
E02001927,25.850807837744927
E02001928,22.065378900445765
E02001929,22.166045769026077
E02001930,53.10444408791915
E02001931,39.0076112412178
E02001932,26.392382321236074
E02001933,36.159683272847246
E02001934,35.4117859073707
E02001935,35.623129037340476
E02001936,46.666666666666664
E02001937,26.77475208562884
E02001938,47.140864714086476
E02001939,35.23515805705475
E02001941,24.907900122799838
E02001942,41.20889215506155
E02001943,31.304856641310707
E02001944,32.30436795801822
E02001945,22.78266756939743
E02001946,35.68211068211068
E02001947,17.99612986454526
E02001948,22.408536585365855
E02001949,29.72972972972973
E02001950,27.44760264140109
E02001951,20.131966867892743
E02001952,21.368996261144666
E02001953,31.593501555478742
E02001954,22.02108963093146
E02001955,26.982622432859397
E02001956,27.556870723136672
E02001957,24.86981221398138
E02001958,25.357809583074054
E02001959,25.563083684306903
E02001961,19.911286347954658
E02001962,25.175860792299147
E02001963,26.62311955661124
E02001964,25.156669650850493
E02001965,29.136745607333843
E02001966,23.980062765368285
E02001967,33.07879208608122
E02001968,25.308025308025307
E02001969,24.026340545625587
E02001970,27.31146144013634
E02001971,28.84420069063579
E02001972,26.64941785252264
E02001973,25.538971807628524
E02001974,32.72703650773028
E02001975,26.675558519506502
E02001976,28.758389261744966
E02001977,30.395397233443504
E02001978,27.402402402402405
E02001979,31.418700064780825
E02001980,33.0694275274056
E02001981,25.693178547443157
E02001982,34.69208211143695
E02001983,31.765834932821495
E02001984,33.63098829491975
E02001985,25.897529511987344
E02001986,26.23801289105487
E02001987,40.80691642651297
E02001988,38.457076566125295
E02001989,30.339083878643663
E02001990,32.13575500464007
E02001991,51.670103092783506
E02001992,25.927295132470736
E02001993,33.05394078680546
E02001994,39.23088850984649
E02001995,38.14717477003942
E02001996,24.63869057983632
E02001997,45.41696364932288
E02001998,41.68369431957499
E02001999,32.467532467532465
E02002000,18.088386433710173
E02002001,23.04165836157066
E02002002,28.321560713084427
E02002003,20.016142050040354
E02002004,20.533200861069716
E02002005,20.96729870843638
E02002006,20.55822906641001
E02002007,22.15417387831181
E02002008,31.160926365795728
E02002009,21.74240995662832
E02002010,23.670616833789122
E02002011,27.077478924126858
E02002012,19.910714285714285
E02002013,29.545454545454547
E02002014,22.614896988906498
E02002015,24.171779141104295
E02002016,16.32784769280413
E02002017,18.981840757411145
E02002018,29.352901934623084
E02002019,17.09331131296449
E02002020,25.95659264835027
E02002021,19.547787042976267
E02002022,21.6169476869866
E02002023,23.082069580731492
E02002024,20.172951516869862
E02002025,26.476838079048026
E02002026,20.27861047434315
E02002027,29.208570179274158
E02002028,30.17348203221809
E02002029,29.699101211410706
E02002030,23.60959651035987
E02002031,22.698785742264
E02002032,22.853971386285153
E02002033,26.07944732297064
E02002034,36.03934233705226
E02002035,33.504037817608825
E02002036,20.75649228453143
E02002037,29.806320081549437
E02002038,25.894206549118387
E02002039,37.865212310089596
E02002040,40.42553191489361
E02002041,32.07221048588438
E02002042,31.813393528969147
E02002043,20.299647473560515
E02002044,26.617076326002586
E02002045,19.20378528308044
E02002046,12.743917128402796
E02002047,18.078361242074457
E02002048,31.828521434820644
E02002049,18.521494576134995
E02002051,15.278703086831003
E02002052,19.45927524707486
E02002053,26.692991115498522
E02002054,27.55922165820643
E02002055,20.861310488539015
E02002056,16.907824222936764
E02002057,20.494825740454385
E02002058,23.113964686998393
E02002059,23.028692879914985
E02002060,19.453053783044666
E02002061,20.321343801351105
E02002062,21.892735527809307
E02002063,25.575833857772185
E02002064,21.090758563593088
E02002065,21.9320654745009
E02002066,21.30073505912432
E02002067,21.219366407650927
E02002069,21.920704845814978
E02002070,20.375647668393782
E02002071,17.294520547945204
E02002072,23.89603130240358
E02002073,20.77453747256193
E02002074,21.94073391678182
E02002075,21.450747953711545
E02002076,41.36550912301354
E02002077,21.134555517122102
E02002078,33.0812854442344
E02002079,24.649532710280376
E02002080,21.289096250216
E02002081,25.163114397564158
E02002082,16.575840145322434
E02002083,23.45360824742268
E02002084,17.166372721928276
E02002085,19.53864353312303
E02002086,16.485428447150934
E02002087,17.20430107526882
E02002088,16.88045851528384
E02002089,25.941485371342836
E02002090,30.889398042074568
E02002091,28.31064851881505
E02002092,29.180050718512256
E02002093,36.88451208594449
E02002094,46.57314629258517
E02002095,37.79661016949152
E02002096,45.97537878787879
E02002097,41.04746317512275
E02002098,39.716859716859716
E02002099,54.14548641542507
E02002101,29.64533538936006
E02002102,39.51899814999288
E02002103,34.97749070268154
E02002104,48.02213568354171
E02002105,46.69512733696452
E02002106,47.89631855747558
E02002107,45.934506571619515
E02002108,50.63097514340345
E02002109,45.31493203279029
E02002110,22.13347532836351
E02002111,16.673174541194847
E02002112,23.518645618851522
E02002113,22.340425531914892
E02002114,22.215686274509807
E02002115,19.886571533113795
E02002116,28.358992302309304
E02002117,23.20675105485232
E02002118,17.229965156794425
E02002119,24.16887619824597
E02002120,24.0
E02002121,17.18873909595559
E02002122,21.09746434231379
E02002123,18.72839031886285
E02002124,26.080193570687864
E02002125,22.973499610288385
E02002126,16.529092007247836
E02002127,21.037140854940432
E02002128,17.50107898144152
E02002129,18.642714570858285
E02002130,19.50223604899864
E02002131,33.97701149425287
E02002132,18.37148065626899
E02002133,34.13184123098444
E02002134,19.70145049992959
E02002135,22.976588628762542
E02002136,21.85557149689144
E02002137,37.06896551724138
E02002138,35.18372184907152
E02002139,26.358244365361806
E02002140,22.145328719723185
E02002141,33.471933471933475
E02002142,19.67893217893218
E02002143,20.331386663044952
E02002144,43.85593220338983
E02002145,19.348565872630044
E02002146,24.346076458752517
E02002147,19.586267605633804
E02002148,26.23443537999141
E02002149,21.461745294549008
E02002150,25.032765399737876
E02002151,23.66394927536232
E02002152,17.618131280735515
E02002153,18.366344737272875
E02002154,30.539549502357254
E02002155,19.034971226206284
E02002156,23.01920768307323
E02002157,33.772549019607844
E02002158,18.914956011730204
E02002159,21.773659827928523
E02002160,24.14189522089013
E02002161,27.27099961991638
E02002162,39.229715329578326
E02002163,25.675977653631282
E02002164,23.87523629489603
E02002165,34.34497483605307
E02002166,20.024807056229328
E02002167,36.54785597973584
E02002168,29.30252645217016
E02002169,40.11199125921879
E02002170,18.398876404494384
E02002171,18.35820895522388
E02002174,36.51543793320731
E02002175,20.003290014805067
E02002176,27.56687489988787
E02002177,24.897587619481108
E02002178,33.23939483832691
E02002179,36.194590533433505
E02002180,22.8789323164919
E02002181,21.49286157666046
E02002182,21.040808685885438
E02002183,48.642124321062155
E02002184,52.298113898553375
E02002185,48.96842105263158
E02002187,50.39840637450199
E02002188,35.41170871013803
E02002189,26.81543808304372
E02002190,19.690388684708765
E02002191,18.70967741935484
E02002192,40.83769633507853
E02002193,20.787831513260528
E02002194,20.70365358592693
E02002195,37.89200222675821
E02002196,29.512949362195595
E02002197,35.176437899416506
E02002198,31.833309217189985
E02002199,33.76558603491272
E02002200,44.99262635742057
E02002201,29.44203410352134
E02002202,40.206518231687646
E02002203,22.423352902804957
E02002204,35.64283457934084
E02002205,33.71435446997955
E02002206,22.113867775706293
E02002207,31.38634764250528
E02002208,19.990510833465127
E02002209,20.116794200563834
E02002210,25.0
E02002211,31.0723951285521
E02002212,26.003134796238243
E02002213,29.605263157894733
E02002214,24.546187979023802
E02002215,23.209845847836895
E02002216,19.74564048774092
E02002217,21.116341627437794
E02002218,27.23208415516108
E02002219,19.53218371179785
E02002220,20.35190615835777
E02002222,23.039660914320315
E02002223,20.025053686471008
E02002224,17.441558441558442
E02002225,28.025663458734325
E02002226,24.1234221598878
E02002227,17.4357858075751
E02002228,17.585161405386124
E02002229,26.189005558987027
E02002230,19.616592298793588
E02002231,23.741367230507457
E02002232,22.83434650455927
E02002233,18.567872309269294
E02002234,16.831320892791805
E02002235,18.684985279685968
E02002236,25.0
E02002237,22.003012048192772
E02002238,19.732510288065843
E02002239,24.504830917874397
E02002240,27.79440051293011
E02002241,20.654265554842848
E02002242,22.32415902140673
E02002243,22.568807339449542
E02002244,22.97081167532987
E02002245,17.413793103448274
E02002246,30.884184308841846
E02002247,54.56119323478492
E02002248,19.73727422003284
E02002249,17.040358744394617
E02002250,39.36278059377263
E02002251,28.19520904627288
E02002252,28.451960602118564
E02002253,21.24209502189071
E02002254,37.52681880241857
E02002255,20.32763783688568
E02002256,36.17384453781513
E02002257,21.621048164650965
E02002258,33.493479752916954
E02002259,34.1959972394755
E02002260,30.52603613177471
E02002261,26.93613082381981
E02002262,28.36516068933396
E02002263,30.075043294208196
E02002264,40.16751003315303
E02002265,35.557939914163086
E02002266,32.260087810997284
E02002267,26.70333027803239
E02002268,26.507764535933546
E02002269,33.22500974912258
E02002270,41.683482271547994
E02002271,30.989839396919045
E02002272,25.15869931338256
E02002273,28.55817405826684
E02002274,30.58972503617945
E02002275,25.04640868199343
E02002276,25.40834845735027
E02002277,24.832464631422187
E02002278,25.851364063969896
E02002279,23.095380923815238
E02002280,19.493287956135376
E02002281,20.99600709849157
E02002282,23.194120810181033
E02002283,19.9288256227758
E02002284,23.9344909234412
E02002285,29.153269024651664
E02002286,24.11964361476453
E02002287,26.921708185053383
E02002288,20.773620798985416
E02002289,18.451791724411006
E02002290,31.437870955389624
E02002291,31.08311395261377
E02002292,35.1707738867272
E02002293,16.526030886801465
E02002294,21.310500654061126
E02002295,26.5298576446663
E02002296,33.65384615384615
E02002297,41.89307624890447
E02002298,23.61419068736142
E02002299,25.26524006473656
E02002300,39.61879819583879
E02002301,31.146736463274987
E02002302,34.288557213930346
E02002303,38.40552651232263
E02002304,42.410071942446045
E02002305,23.99834779016935
E02002306,35.61696411437344
E02002307,23.951596077613186
E02002308,33.01392153317664
E02002309,30.80051765575892
E02002310,26.247334754797443
E02002311,30.01516875237012
E02002312,30.227174070322675
E02002313,25.402876451221623
E02002314,33.42981186685962
E02002315,25.036873156342182
E02002316,32.262669521770164
E02002317,25.2820874471086
E02002318,27.725490196078432
E02002319,34.42188879082083
E02002320,33.35940555338287
E02002321,36.71548117154811
E02002322,39.92395437262358
E02002323,38.82128720129013
E02002324,33.93640350877193
E02002325,35.41358439811702
E02002326,41.82859480466353
E02002327,37.05882352941177
E02002328,44.725162171389556
E02002329,42.12304939866812
E02002330,45.72984008166043
E02002331,32.33862101460657
E02002332,36.50943396226415
E02002333,42.13159490600364
E02002334,45.776347546259046
E02002335,51.62284972411555
E02002336,50.58947738870315
E02002337,47.82469609724888
E02002338,39.576213260423785
E02002339,26.97440385036097
E02002340,29.95568090249798
E02002341,53.03765690376569
E02002342,38.56655290102389
E02002343,40.574282147315856
E02002344,51.23836567281905
E02002345,54.47761194029851
E02002346,36.45430490535315
E02002347,33.55155482815057
E02002348,40.456273764258555
E02002349,59.24130663856692
E02002350,45.76646375207527
E02002351,44.25274962260082
E02002352,52.63241106719367
E02002353,57.23031454507071
E02002354,44.76073242037236
E02002356,54.18156808803302
E02002357,44.26742108397856
E02002358,29.41349404674408
E02002359,39.907321594068584
E02002360,50.92526690391459
E02002361,54.004673889951135
E02002362,32.02991120112167
E02002363,62.786538774183065
E02002364,17.35993208828523
E02002366,41.59613059250302
E02002367,32.81565147236789
E02002368,43.94702749388225
E02002369,27.47545348643701
E02002370,18.992673992673993
E02002371,36.27835173969837
E02002373,40.18909626719057
E02002374,47.24463519313305
E02002375,24.099940979736374
E02002376,23.11261824022845
E02002377,22.118826055833928
E02002379,20.678587803759743
E02002380,25.84024443474465
E02002381,32.795078815840064
E02002382,18.510204081632654
E02002383,25.93989852998569
E02002384,36.19428459962938
E02002385,45.346278317152105
E02002386,29.73216585114602
E02002387,23.843268028345143
E02002388,28.773659933195482
E02002389,23.51904090267983
E02002390,26.46186070867516
E02002391,35.17603458925262
E02002392,34.762908324552164
E02002393,28.612110311750598
E02002394,20.484304932735427
E02002395,37.945890056867135
E02002396,29.317909852413244
E02002397,26.132906325060045
E02002398,28.53094000944733
E02002399,20.846905537459286
E02002400,26.09202851587816
E02002401,21.630029033596017
E02002402,36.11281422440221
E02002403,30.3809345092888
E02002404,42.333995146701966
E02002405,31.68412348401323
E02002406,32.586523992643365
E02002407,20.831634732980024
E02002408,31.017848528702363
E02002409,22.04148027653518
E02002410,24.90848875719017
E02002411,39.23859263331501
E02002412,28.756168112982817
E02002414,23.969889064976226
E02002415,20.83482622715872
E02002416,24.934748564468418
E02002417,26.88990360223237
E02002418,24.87947658402204
E02002419,20.5229793977813
E02002420,24.09055425448868
E02002421,19.160050146259923
E02002422,31.92322027581066
E02002423,18.596955658504303
E02002424,29.180750040238213
E02002425,27.027781655730838
E02002426,33.29169269206746
E02002427,26.187443130118286
E02002428,26.960394464768573
E02002429,30.201829533904455
E02002430,18.564690026954178
E02002431,31.867824138896665
E02002432,28.407437348423603
E02002433,29.165950128976785
E02002434,31.17014547754586
E02002435,31.922846889952154
E02002436,24.044500269154852
E02002437,31.88235294117647
E02002438,15.140486242538941
E02002439,18.83958103638368
E02002440,18.307643913180247
E02002441,18.992297007197877
E02002442,22.03194467314342
E02002443,29.707856296881168
E02002444,32.10182075304932
E02002445,28.017303532804615
E02002446,25.530648680817297
E02002447,16.264575794129474
E02002448,16.573902288188002
E02002449,24.16887877638731
E02002450,24.79466914613358
E02002451,31.121453235249962
E02002452,24.77489406779661
E02002453,19.20386620882615
E02002454,29.711397792259607
E02002455,17.558462148236227
E02002456,29.844264749925127
E02002457,19.353266168345794
E02002458,25.81473968897904
E02002459,22.366431451612904
E02002460,31.26697555520051
E02002461,24.18375889493512
E02002462,25.476772616136916
E02002463,19.31158953203558
E02002464,18.677685950413224
E02002465,26.122371661299486
E02002466,25.732637494981937
E02002467,23.12839815976579
E02002468,31.780821917808222
E02002469,26.614261650758003
E02002470,47.20185256657661
E02002471,35.315014105109185
E02002472,28.865349358321453
E02002473,28.609154929577464
E02002474,25.69569931333574
E02002475,40.14862804878049
E02002476,17.219558964525408
E02002477,19.05320813771518
E02002478,19.85674492638281
E02002479,18.148474178403756
E02002480,16.641517568441476
E02002481,18.817385444743937
E02002482,16.471436294827896
E02002483,28.608121330724067
E02002484,18.776163506525485
E02002485,18.86035313001605
E02002489,22.388059701492537
E02002490,19.939315127871694
E02002491,18.61826697892272
E02002492,20.672023374726077
E02002493,29.541058554598205
E02002494,17.26914510878876
E02002496,29.941532464868192
E02002497,17.75479422538246
E02002498,26.037453183520597
E02002499,15.74468085106383
E02002500,28.721353608909833
E02002501,22.634705133644463
E02002502,15.56471996807237
E02002503,22.169718448513485
E02002504,33.37228931307622
E02002505,14.19713491554415
E02002506,19.164396003633062
E02002507,32.60181890075128
E02002508,30.70725156669651
E02002509,22.815533980582526
E02002510,29.16880013654207
E02002512,37.11155823831881
E02002513,25.975757575757573
E02002514,26.299870373037592
E02002515,22.364568081991216
E02002516,22.26277372262774
E02002517,19.65452847805789
E02002518,30.59340659340659
E02002519,19.926507432771004
E02002520,29.6098970561676
E02002521,36.523781561949505
E02002523,14.59917445144471
E02002524,20.560325350203343
E02002525,18.13186813186813
E02002526,24.053240373950246
E02002527,17.97752808988764
E02002529,22.95392383757627
E02002530,21.737466513585915
E02002532,24.95049504950495
E02002533,37.01718721123637
E02002534,37.04769736842105
E02002535,30.179656197492566
E02002536,22.842438638163102
E02002537,17.838924099551708
E02002538,22.582056892778994
E02002539,41.51291512915129
E02002540,35.09316770186335
E02002541,27.334262392992237
E02002542,17.782393353570857
E02002543,21.51354450336821
E02002544,21.17329737019555
E02002545,25.391629646948793
E02002546,22.41320041251289
E02002547,29.16586026707954
E02002549,30.017452006980804
E02002550,34.76680799515445
E02002551,23.95857307249712
E02002552,21.322999279019466
E02002553,22.2990492653414
E02002554,16.824933041149258
E02002555,40.53728466449825
E02002556,37.370876374541815
E02002558,46.318783502899024
E02002559,39.23761118170267
E02002560,25.251926496739774
E02002561,26.173913043478258
E02002562,19.249838327225696
E02002563,21.655082536924414
E02002564,22.816216907532933
E02002567,20.941047736287786
E02002568,50.059288537549406
E02002569,41.58275238832946
E02002570,19.693301049233252
E02002571,19.518555667001003
E02002572,26.495726495726498
E02002573,37.84030220138075
E02002574,35.53036663867898
E02002575,35.99436186570989
E02002576,20.681818181818183
E02002577,17.40947075208914
E02002578,26.112847997617983
E02002579,18.33843181452262
E02002580,17.191516709511568
E02002581,24.085518623684653
E02002582,38.397176101451166
E02002583,16.805721096543504
E02002584,20.49595141700405
E02002585,25.085053300068044
E02002586,15.428954423592492
E02002587,18.033424018655268
E02002588,16.153176675369888
E02002589,27.946696696696698
E02002590,40.080128205128204
E02002591,35.775222551928785
E02002592,31.018695154521176
E02002593,32.46048596367068
E02002594,28.920167143171323
E02002595,18.417680973734786
E02002596,29.31691586045148
E02002597,17.44872155099747
E02002598,44.17191977077364
E02002599,38.90864636585908
E02002600,21.063801565194325
E02002601,28.675087342112338
E02002602,23.224261771747805
E02002603,28.314491264131554
E02002604,33.79437528815122
E02002605,27.541615077727332
E02002606,27.336272717496506
E02002607,29.60706030678714
E02002608,29.067952901120726
E02002609,24.701873935264054
E02002610,49.35935343977923
E02002611,40.25206161506146
E02002612,43.08792372881356
E02002613,46.35335073977372
E02002614,53.294021960146395
E02002615,30.676035861400536
E02002616,35.85865724381625
E02002617,22.2001982160555
E02002618,24.983096686950642
E02002619,23.791130185979974
E02002620,21.52937788018433
E02002621,19.267944858184123
E02002622,18.707568518984157
E02002623,21.364541832669325
E02002624,36.479977982661346
E02002625,26.14021370862653
E02002626,23.270657236501638
E02002627,32.42515977127481
E02002628,26.508161816891413
E02002629,21.882951653944023
E02002630,25.598598403737586
E02002631,30.21322247552635
E02002632,43.69732159580445
E02002633,23.334356770033775
E02002634,23.047950166594234
E02002635,25.69673359304765
E02002636,24.08194233687405
E02002637,25.257032007759456
E02002638,20.773820285662627
E02002639,18.123393316195372
E02002640,18.29601310759148
E02002641,29.930639324487334
E02002642,19.84235777930089
E02002643,21.750489875898104
E02002644,27.016191210485736
E02002645,17.841451766953202
E02002646,19.719753930280245
E02002647,18.930748788494604
E02002648,19.292947237519986
E02002649,23.7
E02002650,22.920517560073936
E02002651,23.96782027929569
E02002653,13.695510735198438
E02002654,13.793103448275861
E02002655,14.437528465158648
E02002656,22.03427553972847
E02002657,18.159806295399516
E02002658,22.814232075809045
E02002659,17.250263496896594
E02002660,16.880767143115612
E02002661,17.216730038022813
E02002662,18.971542685971045
E02002663,25.07897266858948
E02002664,22.470213123007216
E02002665,30.373903677488844
E02002666,24.37517954610744
E02002667,21.264940239043824
E02002668,13.84883536681984
E02002669,41.65567765567765
E02002670,19.878201124297316
E02002671,18.455461727049848
E02002672,12.646724725482771
E02002673,17.993812082722684
E02002674,23.02931003094848
E02002675,20.241602828520918
E02002676,33.28912466843501
E02002677,26.43210235533585
E02002678,22.350702576112415
E02002679,23.912018853102907
E02002680,27.695458378508615
E02002681,20.230240067387335
E02002682,19.28321467358513
E02002684,20.82354257580844
E02002685,23.824864548250112
E02002686,17.51129761136217
E02002687,19.857029388403493
E02002688,21.173135630178805
E02002689,29.37487355856767
E02002691,31.56089193825043
E02002692,37.72220178987373
E02002693,28.22966507177033
E02002694,35.95463840862614
E02002695,26.154929577464785
E02002696,37.42091551916636
E02002697,32.85848465873513
E02002698,31.405782652043868
E02002699,43.14653081028627
E02002700,24.12008281573499
E02002701,36.238846945778995
E02002702,39.21018810608716
E02002703,40.820707070707066
E02002704,24.927113702623906
E02002705,37.55663701963417
E02002706,35.757476711881026
E02002707,42.93440334961619
E02002708,32.71139341008337
E02002709,26.809875854372994
E02002710,30.82905841469469
E02002711,38.79789631855747
E02002712,24.628517230477396
E02002714,25.29200359389039
E02002715,40.04791743457427
E02002716,25.81375601471837
E02002717,27.715813598166537
E02002718,45.223214285714285
E02002719,37.5
E02002720,28.420398009950247
E02002721,27.847876310645102
E02002722,19.983077140036666
E02002723,19.422911283376397
E02002724,15.375383384451261
E02002725,28.65568083261058
E02002726,17.07750651813226
E02002727,12.790697674418606
E02002728,15.735785953177258
E02002729,19.753886010362695
E02002730,16.78832116788321
E02002731,14.13562559694365
E02002732,29.873687414396592
E02002733,20.39117769454848
E02002734,17.731450347455727
E02002736,15.928369462770972
E02002737,19.71203291052451
E02002738,20.46794070369709
E02002739,22.212802034760493
E02002740,16.360294117647058
E02002741,29.53510829079873
E02002743,17.94981771391808
E02002744,15.160349854227405
E02002745,24.183835182250395
E02002746,27.960485181943227
E02002747,27.928044519218325
E02002748,29.710461225083662
E02002749,26.595206795429267
E02002750,27.46201463140124
E02002751,25.27096406160867
E02002752,24.588194921070695
E02002753,23.4858865442587
E02002754,23.14787701317716
E02002755,19.662363455809334
E02002756,16.59592529711375
E02002757,23.236925515055468
E02002758,17.605771105478652
E02002759,27.892663712456915
E02002760,25.787606926768202
E02002761,24.93130610001832
E02002762,19.366602687140116
E02002763,19.450565594241223
E02002764,16.531895777178796
E02002765,17.7150974025974
E02002766,23.28976640711902
E02002767,24.69244288224956
E02002768,32.46525003994248
E02002769,28.539001238134542
E02002770,28.031708551189073
E02002771,29.861340376361834
E02002772,39.007470651013875
E02002773,33.133402275077565
E02002774,36.068776865963265
E02002775,32.322393020357296
E02002776,30.1547767301192
E02002777,39.75054229934924
E02002778,44.32560903149139
E02002779,39.99264164827079
E02002780,34.016028495102404
E02002781,37.215132178669094
E02002782,47.25519287833828
E02002783,33.79408960915157
E02002784,50.081394235372976
E02002785,34.781974624471346
E02002786,28.58282068808385
E02002787,38.264140803439474
E02002788,53.85710219185881
E02002789,25.469206172667874
E02002790,45.356495179917914
E02002791,43.70437956204379
E02002792,56.40632192726714
E02002793,33.31189710610932
E02002794,27.849150435142977
E02002795,44.332896842717886
E02002796,44.00634040023776
E02002797,39.741131351869605
E02002798,37.265446224256294
E02002799,22.869774919614148
E02002800,49.62199312714777
E02002801,22.150962012826838
E02002802,17.197766097240475
E02002803,32.197728790915164
E02002804,25.27986396485759
E02002805,29.179843980602993
E02002806,30.820439006836992
E02002807,21.332046332046332
E02002808,33.640596787988216
E02002809,23.143107989464443
E02002810,38.646956984951395
E02002811,21.132530120481928
E02002812,39.937646141855026
E02002813,22.511931090676292
E02002814,38.53105488005258
E02002815,25.039197240514266
E02002816,46.4261494642615
E02002817,33.85093167701863
E02002818,21.775091458565292
E02002819,28.063686072692185
E02002820,22.87261474987107
E02002821,20.245130225432263
E02002822,28.44136926438456
E02002823,20.64887326194662
E02002824,22.03636363636364
E02002825,33.74643874643874
E02002826,34.959349593495936
E02002827,26.494922903347124
E02002828,28.480825958702066
E02002829,20.457389919217203
E02002830,29.380053908355798
E02002831,23.231801755291688
E02002832,19.801042160113692
E02002833,19.252439191974716
E02002834,30.02368936038727
E02002836,16.574104323205923
E02002837,17.500672585418346
E02002838,18.863049095607234
E02002839,26.409360279592768
E02002842,25.03328894806924
E02002843,13.959055638104672
E02002844,17.708447764473252
E02002845,23.581914268937172
E02002846,35.92139175257732
E02002847,22.180221924155592
E02002848,21.27659574468085
E02002849,30.826315350621197
E02002851,33.79623069292901
E02002852,16.155726913673124
E02002853,32.16453135536075
E02002854,21.651716671821838
E02002855,34.52168746286393
E02002856,49.283782430131225
E02002857,30.2333621434745
E02002858,55.69599201729586
E02002860,27.936835891381346
E02002861,19.70198675496689
E02002862,17.476621186570597
E02002863,33.459628952181866
E02002864,36.75906812149808
E02002865,37.97449134527786
E02002866,40.16367137355584
E02002867,41.91854689938982
E02002868,23.920130399348004
E02002869,17.440055200966018
E02002871,21.366188396756083
E02002872,18.584597085935176
E02002873,26.354195902329497
E02002874,34.67915259441204
E02002875,25.18085270124673
E02002876,24.49358280501005
E02002877,48.38016275142024
E02002878,19.409815370048918
E02002879,37.46822572445348
E02002880,21.63453879241676
E02002881,23.89600458803288
E02002882,49.002246597066204
E02002883,31.466710076509845
E02002884,32.22563053851397
E02002885,26.048632218844986
E02002886,31.37330258775301
E02002887,20.819366852886407
E02002888,24.721984602224122
E02002889,20.853343184336904
E02002890,25.209678974260097
E02002891,25.23630907726932
E02002892,25.153123723968967
E02002893,22.950819672131146
E02002895,38.38394912838505
E02002896,31.066362715298883
E02002897,46.99023006618342
E02002898,26.100506427736658
E02002901,34.97246262785209
E02002902,17.67052767052767
E02002903,22.08936438011328
E02002904,18.818599082019556
E02002905,37.79295072891677
E02002906,23.83116883116883
E02002907,25.151975683890576
E02002908,37.03752468729427
E02002909,33.30078125
E02002910,33.27412670219064
E02002911,34.24589347934296
E02002912,35.032452113344945
E02002913,47.36113856493378
E02002914,25.32903572387859
E02002915,35.57490243170219
E02002916,30.369557263080864
E02002917,29.99134199134199
E02002918,35.48185231539424
E02002919,22.12058212058212
E02002920,28.618602091359385
E02002921,19.066666666666666
E02002922,39.78666666666666
E02002923,33.00766757358397
E02002924,37.97443461160275
E02002925,35.17042939353696
E02002926,29.660743134087237
E02002927,41.29538763493621
E02002928,33.79976350019708
E02002929,35.8052695864596
E02002930,29.61605584642234
E02002931,32.67507771073323
E02002932,18.205312275664035
E02002933,27.76950565812984
E02002934,28.94944707740916
E02002935,18.66114810149361
E02002936,24.76111832016043
E02002937,35.47045951859956
E02002938,25.05647263249348
E02002939,29.898541534559293
E02002940,21.4519427402863
E02002941,22.224813432835823
E02002942,37.601270849880855
E02002944,17.541160178488997
E02002945,22.22964844272156
E02002946,20.94207511139402
E02002947,18.848653667595173
E02002948,15.98390636430139
E02002949,22.93537787513691
E02002950,17.378727191811304
E02002951,20.0653798256538
E02002952,21.652129297075422
E02002953,16.459574468085105
E02002954,19.461760681161625
E02002955,18.77580326691797
E02002956,19.443296127876533
E02002957,24.9063670411985
E02002958,21.13263785394933
E02002959,18.69465866895173
E02002960,19.970631424375917
E02002961,21.838876044815937
E02002962,16.850551654964896
E02002963,19.428571428571427
E02002964,17.10748452447946
E02002965,23.47337185694206
E02002966,26.408491776507642
E02002967,16.048092002090957
E02002968,36.1885453623923
E02002969,26.45884323070978
E02002970,18.711704634721134
E02002973,28.119671368780036
E02002974,19.376613063331348
E02002975,19.93366500829187
E02002976,20.101565806178588
E02002977,16.9394261424017
E02002978,16.7086644698585
E02002979,18.99267805635678
E02002980,28.903456495828365
E02002981,22.583628796053645
E02002982,24.167545577821308
E02002983,29.194934418815016
E02002984,34.83870967741935
E02002985,36.202808681378805
E02002986,33.71579876434245
E02002987,40.24922118380062
E02002988,51.71888598781549
E02002989,47.865921787709496
E02002990,56.13859403164431
E02002991,57.81747253875372
E02002992,52.00756779482867
E02002993,48.33059660645868
E02002994,53.59583092067168
E02002995,24.56850628595781
E02002996,41.587331510981244
E02002997,36.722567014393235
E02002998,32.86619312727971
E02002999,29.93999142734676
E02003000,40.72929542645241
E02003001,58.10632688927944
E02003002,47.635270541082164
E02003003,35.56280587275693
E02003004,34.554537885095755
E02003005,46.16222101252042
E02003006,29.281372899535217
E02003007,28.831739467562677
E02003008,26.08605709557302
E02003009,27.05721003134796
E02003010,21.48586707410237
E02003011,23.04062371768568
E02003012,31.488107766785937
E02003013,28.968333001394143
E02003014,20.946482451961252
E02003015,45.26990913949759
E02003016,37.82641509433962
